title,company,location,link,description,searched_for,experience_level_filter,days_back,scraped_at
Software Development Intern,Talentorix,India,https://in.linkedin.com/jobs/view/software-development-intern-at-talentorix-4310923162?position=11&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=vrQzIv7EZ8H2glGTTCd0jg%3D%3D,"Job Title: Software Development InternJob ID: RF516Work Mode: RemoteExperience Required: FresherStipend Offered: ₹15,000 – ₹20,000 per monthWorking Days: 6 DaysSchedule: Flexible Work HoursDuration: 6 MonthsAbout the OpportunityWe are seeking a motivated and curious Software Development Engineer Intern (SDE I) to join our engineering team. This role offers hands-on experience in backend development, DevOps practices, and machine learning integrations. You’ll work on real-world production systems, learn how to build scalable applications, and gain exposure to cloud infrastructure and AI-powered solutions.Key ResponsibilitiesBackend DevelopmentDesign, develop, and maintain scalable APIs and backend services.Write clean, efficient, and testable code in Python (Django/Flask) and JavaScript (Node.js).Participate in code reviews and improve overall system performance.Work with relational and NoSQL databases, handling schema design and optimization.DevOps & InfrastructureAssist in maintaining and optimizing CI/CD pipelines and deployment workflows.Work with Docker for containerization and cloud platforms like AWS, GCP, or DigitalOcean.Monitor system performance and contribute to improving application reliability.ML & Advanced IntegrationsSupport the integration of machine learning models and APIs (e.g., OpenCV, OpenAI).Help in model deployment, testing, and tuning for production environments.Collaborate with ML engineers on building and scaling intelligent systems.RequirementsStrong foundation in data structures, algorithms, and software design.Proficiency in Python and understanding of REST APIs.Familiarity with Docker, Git, and modern development workflows.Interest in cloud platforms, CI/CD, and machine learning applications.Strong analytical thinking, curiosity, and collaboration skills.Nice to HaveExperience with OpenCV, ML APIs, or backend development projects.Exposure to cloud platforms (AWS/GCP) through personal or academic work.Basic understanding of frontend technologies like React or Vue.js (optional).EligibilityStudents graduating in 2026 or later.Available to start immediately for a 6-month remote internship.Able to dedicate 42 hours per week.Possess relevant skills and a strong interest in backend or ML engineering.Perks & BenefitsCertificate of CompletionLetter of RecommendationFlexible Working HoursOpportunity for Full-Time Job Offer



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:09:58
Data Science Intern,Zetheta Algorithms Private Limited,India,https://in.linkedin.com/jobs/view/data-science-intern-at-zetheta-algorithms-private-limited-4311237673?position=12&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=VJf9bRNjZr7mOF76IPoxHg%3D%3D,"About the CompanyZeTheta Algorithms Private Limited is a FinTech start-up which has been recently set up and is developing innovative AI tools.https://www.instagram.com/zetheta.officialAbout the RoleAs a Data Scientist intern, you will work on cutting-edge projects involving financial data analysis, investment research, and risk modelling. You will have the opportunity to engage in multiple mini-projects or take up a focused innovation-based research project. The project experience is designed to provide practical exposure to data science in the context of asset management, trading, and financial technology. We provide problem statements, methodology and after you submit your solution to develop the solutions/ model, we also showcase to you sample solution. You can use our sample solution to modify your project submission and expand further based on suggestions given in our sample solution. You can opt for your own research based data science solution to develop/ model.ResponsibilitiesConduct data cleaning, wrangling, and pre-processing for financial datasets.Assist investment teams in equity research, fixed income research, portfolio management, and economic analysis.Apply statistical techniques to financial problems such as credit risk modelling, probability of default, and value-at-risk estimation.Work with big data sources including financial reports, macroeconomic datasets, and alternative investment data.Use either one – Python, Excel or R to analyse, visualize, and model financial data.Participate in research projects related to quantitative trading, financial derivatives, and portfolio optimization.Who Should Apply?Any student even without coding skills can upskill (self learning) to develop Data Science Solutions. Some basic knowledge of Excel or Python or R script can help complete the projects quicker. We permit the use of all LLMs/ NLPs to help students to develop the solutions.Strong problem-solving and analytical skills.Able to self-learn and work independently in a remote, flexible environment.Internship DetailsDuration: Option of 1 month, 2 month, 3 month, 4 month or 6 monthsTiming: Self-paced.Type: Unpaid



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:10:06
Data Science / AI-ML / Gen AI Mentor Intern,HCL GUVI,India,https://in.linkedin.com/jobs/view/data-science-ai-ml-gen-ai-mentor-intern-at-hcl-guvi-4310308669?position=13&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=rvRfVxvJI%2F6dsLrWFPtbmw%3D%3D,"About the Role:Are you a PhD or M.Tech student from a top-tier university (IITs, IISc, IISERs, NITs, etc.) aspiring to be a future professor, researcher, or thought leader in Data Science and AI?HCL–GUVI offers a Mentorship Internship where you will:Mentor learners in AI/ML, Deep Learning, and Generative AI.Gain first-hand experience in online teaching & mentoring through a leading LMS platform.Collaborate with industry practitioners and edtech teams on real-world and state-of-the-art research projects.Work on AI in Education problems, such as building intelligent educational applications, personalized learning systems, and Gen AI-based teaching assistants.This is not just an internship — it’s an academic-industry bridge program that equips you with mentorship skills, edtech exposure, and professional networks while pursuing your advanced degree.Key Responsibilities:Deliver interactive online mentoring sessions (weekday evenings or weekends).Teach and guide learners on Data Science, Machine Learning, Deep Learning, and Generative AI with a hands-on, applied focus.Mentor students on coding labs, mini-projects, and real-world case studies.Provide doubt resolution, assignment reviews, and project guidance.Collaborate on educational research problems, including designing AI-powered teaching/assessment tools.Gain exposure to LMS platforms, online workspace tools, and student progress tracking systems.Work closely with GUVI’s curriculum & industry teams to align teaching with state-of-the-art practices and applications.Who Can Apply:Currently pursuing M.Tech/MS/PhD in Computer Science, Data Science, AI/ML, or related fields.Students from top-tier institutes (IITs, IISc, IISERs, NITs, etc.) strongly preferred.Strong academic/research background in AI/ML and Deep Learning.Programming skills in Python with experience in Pandas, NumPy, scikit-learn, TensorFlow/PyTorch.Familiarity with LLMs, Hugging Face, LangChain, RAG, and Gen AI pipelines is a big plus.Excellent communication skills in English and Tamil (both required).Passionate about teaching, mentoring, and bridging research with practice.Why Join? - The Intern Advantage:Exposure to Online Teaching & LMS: Hands-on experience with online learning platforms and digital classroom tools — a must-have skill for future professors and trainers.Work on SOTA Projects: Collaborate on cutting-edge AI/ML and Gen AI projects, including AI in Education applications.Industry-Academia Collaboration: Engage with industry mentors, edtech experts, and real-world learners.Research Opportunities: Contribute to research-driven educational applications and publishable outcomes.Career Edge: Build teaching, mentoring, and communication skills that strengthen your academic and professional profile.Competitive Stipend: Per-session stipend + incentives for outstanding mentorship.Flexibility: Part-time, 6–10 hours per week (choose weekday evenings or weekends).Schedule & Commitment:Part-time internship (6–10 hrs/week).Duration: 3–6 months, extendable.How to Apply:Apply via this job post—or—Send your CV and a short note (mentioning your university, program, and preferred mentoring slot — weekday evenings or weekends) to: amitkumar@guvi.in—or— DM Amit Kumar on the platform where you found this posting.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:10:15
Data Science Intern,WEBBOOST SOLUTION IT SERVICES,India,https://in.linkedin.com/jobs/view/data-science-intern-at-webboost-solution-it-services-4311592764?position=14&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=5Vf6yZbWA08Jme1ublDMTw%3D%3D,"Data Science Intern (Paid)Company: WebBoost Solutions by UMLocation: RemoteDuration: 3 monthsOpportunity: Full-time based on performance, with a Certificate of InternshipAbout WebBoost Solutions by UMWebBoost Solutions by UM provides aspiring professionals with hands-on experience in data science, offering real-world projects to develop and refine their analytical and machine learning skills for a successful career.Responsibilities✅ Collect, preprocess, and analyze large datasets.✅ Develop predictive models and machine learning algorithms.✅ Perform exploratory data analysis (EDA) to extract meaningful insights.✅ Create data visualizations and dashboards for effective communication of findings.✅ Collaborate with cross-functional teams to deliver data-driven solutions.Requirements🎓 Enrolled in or graduate of a program in Data Science, Computer Science, Statistics, or a related field.🐍 Proficiency in Python for data analysis and modeling.🧠 Knowledge of machine learning libraries such as scikit-learn, TensorFlow, or PyTorch (preferred).📊 Familiarity with data visualization tools (Tableau, Power BI, or Matplotlib).🧐 Strong analytical and problem-solving skills.🗣 Excellent communication and teamwork abilities.Stipend & Benefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based).✔ Hands-on experience in data science projects.✔ Certificate of Internship & Letter of Recommendation.✔ Opportunity to build a strong portfolio of data science models and applications.✔ Potential for full-time employment based on performance.How to Apply📩 Submit your resume and a cover letter with the subject line ""Data Science Intern Application.""📅 Deadline: 08th October 2025Equal OpportunityWebBoost Solutions by UM is committed to fostering an inclusive and diverse environment and encourages applications from all backgrounds.Let me know if you need any modifications! 🚀



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:10:26
Software Engineer Intern,Readyly,India,https://in.linkedin.com/jobs/view/software-engineer-intern-at-readyly-4310323966?position=15&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=3O8wD0wOJo2mIdjN3wnDMQ%3D%3D,"About the Role We are looking for a passionate and motivated Software Engineer Intern to join our engineering team. The ideal candidate will help build high-quality, scalable, and testable applications while gaining hands-on experience with modern technologies and cloud platforms.ResponsibilitiesDevelop high-quality, maintainable software and web applications.Design, implement, and test scalable features.Analyze and enhance existing software systems for performance and reliability.Collaborate with cross-functional teams to define, design, and ship new features.Identify, troubleshoot, and resolve software defects efficiently.QualificationsBachelor’s degree (or pursuing) in Computer Science, Information Technology, or a related field.Strong understanding of data structures, algorithms, and software design principles.Hands-on experience in one or more of the following:React.js, Node.js, PythonAWS Lambda and serverless architecturesAWS Certification is a plus.Stipend and Work Hours₹25,000 per month﻿Duration: 6 months20 hours per week (part-time)Exceptional interns may be offered a full-time Software Development Engineer (SDE) role upon successful completion of the internship, with a competitive annual salary package.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:10:37
Data Science Intern,UM IT PRIVATE LIMITED,India,https://in.linkedin.com/jobs/view/data-science-intern-at-um-it-private-limited-4312027650?position=16&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=NGVkdPDQsv9bhlJAYUtytg%3D%3D,"Data Science Intern (Paid)Company: WebBoost Solutions by UMLocation: RemoteDuration: 3 monthsOpportunity: Full-time based on performance, with a Certificate of InternshipAbout WebBoost Solutions by UMWebBoost Solutions by UM provides aspiring professionals with hands-on experience in data science, offering real-world projects to develop and refine their analytical and machine learning skills for a successful career.Responsibilities✅ Collect, preprocess, and analyze large datasets.✅ Develop predictive models and machine learning algorithms.✅ Perform exploratory data analysis (EDA) to extract meaningful insights.✅ Create data visualizations and dashboards for effective communication of findings.✅ Collaborate with cross-functional teams to deliver data-driven solutions.Requirements🎓 Enrolled in or graduate of a program in Data Science, Computer Science, Statistics, or a related field.🐍 Proficiency in Python for data analysis and modeling.🧠 Knowledge of machine learning libraries such as scikit-learn, TensorFlow, or PyTorch (preferred).📊 Familiarity with data visualization tools (Tableau, Power BI, or Matplotlib).🧐 Strong analytical and problem-solving skills.🗣 Excellent communication and teamwork abilities.Stipend & Benefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based).✔ Hands-on experience in data science projects.✔ Certificate of Internship & Letter of Recommendation.✔ Opportunity to build a strong portfolio of data science models and applications.✔ Potential for full-time employment based on performance.How to Apply📩 Submit your resume and a cover letter with the subject line ""Data Science Intern Application.""📅 Deadline: 09th October 2025Equal OpportunityWebBoost Solutions by UM is committed to fostering an inclusive and diverse environment and encourages applications from all backgrounds.Let me know if you need any modifications! 🚀



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:10:47
Software Engineer Intern,OpenSphere,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-opensphere-4309183905?position=17&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=ZUPaYD0xv%2BNQ2UMN%2FVEoQg%3D%3D,"Software Engineer Intern (Hybrid | Delhi-Based)Company: OpenSphereLocation: Delhi (Hybrid – mix of remote and in-office)Duration: 2–3 months (high performers may be offered full-time)Stipend: Competitive, output-drivenStart Date: Immediate / RollingWhat We DoOpenSphere builds AI-powered tools that simplify U.S. immigration (O-1, EB-1A, EB-2 NIW visas) for founders, researchers, and professionals. We're making complex legal processes faster and clearer.The RoleYou'll build real features that go into production - not mock projects or busywork.What you'll work on:User-facing workflows: dashboards, document processing, eligibility toolsAI integrations: LLM-powered case analysis and document generationEnd-to-end features: from idea to deployment, with code review from senior engineersCross-functional collaboration: work directly with product, design, and immigration attorneysYou're a Fit If:Studying (or recently graduated) CS, Engineering, or related fieldComfortable with JavaScript/TypeScript or PythonExperience with React, Next.js, Node.js, or similar modern frameworksYou've built something - side projects, hackathons, coursework, open sourceCurious about AI/LLMs and how they solve real problemsBonus: Experience with AI APIs, document processing, databases (SQL/NoSQL), or cloud platforms.Tech StackFrontend: React, Next.js, TypeScript, TailwindBackend: Node.js, Python, PostgreSQLAI: OpenAI, Anthropic ClaudeInfrastructure: Vercel, AWSYou don't need to know it all - just learn fast.How We WorkHybrid & Flexible – Balance remote focus time with collaborative in-office sessionsModern Stack – GitHub, Slack, Notion, AI copilotsOutput-Driven – Measured by impact and results, not hours or attendanceHigh Trust – Autonomy to make decisions, responsibility to own outcomesWhat You'll GainWork with LLMs in production. Build features from scratch. Learn legaltech and startup dynamics. Get mentorship through code reviews. Transition to full-time if you perform well.+ Certificate + LOR included.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:10:53
SDE Intern,Zorvyn,India,https://in.linkedin.com/jobs/view/sde-intern-at-zorvyn-4307535990?position=18&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=yIj%2BPN7rTzv53Glv8quYKA%3D%3D,"Experience: 0-1 YearLocation: Remote/BangaloreDuration: 6 MonthsStripend: 40,000 INRRole DescriptionAt Zorvyn, we are building secure and scalable financial technology solutions for enterprises and startups. As an SDE Intern (Java), you will work with our engineering team to design, develop, and optimize Java-based applications that power core banking and financial services. This role is ideal for students or recent graduates passionate about backend development, clean code practices, and learning how fintech products are built in real-world environments.ResponsibilitiesAssist in the design, development, and testing of Java based backend services and APIs.Write clean, efficient, and maintainable code following coding standards.Debug, troubleshoot, and fix software issues under the guidance of senior engineers.Collaborate with the engineering team to integrate microservices and database systems.Participate in code reviews and contribute to improving code quality.Work with tools like Git, Maven/Gradle, Spring Boot, and relational databases.Document technical designs, workflows, and system improvements.RequirementsStrong understanding of Java, OOP concepts, and data structures.Familiarity with frameworks like Spring / Spring Boot.Knowledge of relational databases (MySQL, PostgreSQL, etc.).Understanding of REST APIs and microservices architecture.Good problem-solving and analytical skills.Familiarity with Git/GitHub for version control.Ability to learn quickly and work in a collaborative team environment.What You’ll GainHands-on experience in backend development for fintech products.Mentorship from experienced engineers.Exposure to scalable microservices architecture in real-world projects.Opportunity to transition into a full-time role based on performance.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:10:59
SDE Intern (Frontend),UniCult,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/sde-intern-frontend-at-unicult-4309753963?position=19&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=P1FUA7TDijgMm6BOplCwuw%3D%3D,"Software Development Engineer Intern - Frontend FocusLocation: Bangalore (In-office / Hybrid)Duration: 3-6 MonthsStipend: INR 50,000 per month (Fixed) + Performance IncentivesOpportunity: Potential for full-time conversion based on performance.About UniCult:UniCult is at the forefront of empowering top creators and info-led businesses. We specialize in building custom Learning Management System (LMS) platforms with a heavy emphasis on conversion-centric design with AI Agents.Our mission is to help these businesses significantly increase backend sales for their main products, which often operate at an enterprise scale or are high-ticket offerings. We're proud to process over $1M/month in transaction volume across our clients and are experiencing rapid 50% month-over-month growth. Join a team that's redefining digital education and e-commerce for leading industry voices.The Opportunity:Are you a highly driven, intellectually curious developer with a passion for building exceptional user experiences and a hunger to make a tangible impact? UniCult is seeking a talented Software Development Engineer (SDE) Intern with a strong Frontend Focus to join our dynamic and fast-growing team. While this role offers exposure to full-stack development, your primary responsibility will be on the frontend, crafting intuitive, beautiful, and highly performant UIs that drive conversions. This isn't just an internship; it's a chance to build foundational products and features that directly contribute to our clients' success and our explosive growth, with a clear path to a full-time role for top performers.What You'll Be Doing:Crafting Cutting-Edge UIs: Design and implement robust, pixel-perfect React components and user interfaces for our LMS platform and course interface templates. You'll be instrumental in enhancing the overall UI/UX, ensuring a seamless and engaging learning journey for millions of users.Bringing Designs to Life: Work closely with our design team to translate complex wireframes and prototypes into interactive, animated, and visually stunning frontend experiences, with an eye towards modern design tools and efficient implementation.Conversion-Driven Development: Apply foundational Conversion Rate Optimization (CRO) principles to your development process, understanding how UI choices impact user behavior and ultimately drive upsells and conversions.Integrating with Powerful Backends: Develop frontend features that seamlessly interact with our FastAPI-powered backend, including applications leveraging Retrieval-Augmented Generation (RAG) paradigms.Improving Core Platform: Contribute to architectural decisions and best practices for frontend development, ensuring scalability, maintainability, and optimal performance.Innovate & Iterate: Actively participate in brainstorming sessions, code reviews, and contribute to a culture of continuous improvement and rapid iteration.What We're Looking For:We're seeking the top 1% of emerging talent – individuals who are not just skilled, but possess an intrinsic drive for excellence.Exceptional React.js Skills: Proven experience with React, including a strong understanding of its ecosystem, state management, and component-based architecture.Frontend Mastery: Solid grasp of HTML5, CSS3, and JavaScript (ES6+). Experience with modern styling approaches (e.g., Styled Components, Tailwind CSS, Sass).UX/UI Acumen: A keen eye for design, user experience, and a commitment to building interfaces that are both aesthetically pleasing and highly functional. Familiarity with interactive prototyping tools or animation libraries is a plus.Backend Awareness: Basic understanding of API interactions and experience consuming RESTful APIs. Exposure to or a strong interest in learning about FastAPI and RAG applications is highly valued.CRO Mindset: An understanding of basic Conversion Rate Optimization principles and how design and development choices influence user conversion funnels.Intellectual Curiosity & Problem Solving: Demonstrated ability to quickly grasp new concepts, solve complex technical challenges, and continuously learn and adapt.High Agency & Ownership: A proactive, self-starting attitude. You don't wait to be told what to do; you identify problems and opportunities and take initiative.Work Ethic: Resilient, dedicated, and committed to delivering high-quality results in a fast-paced environment.Collaboration: Eager to collaborate effectively within a cross-functional team, sharing knowledge and contributing to a positive team environment.Why Join UniCult?Direct Impact: Your work will directly influence the success of top creators and info-businesses, with visible results on transaction volumes and conversions.Rapid Growth Environment: Thrive in a company experiencing exponential growth, offering unparalleled learning opportunities and career acceleration.Competitive Compensation: A strong monthly stipend of INR 50,000 plus performance incentives, recognizing your immediate value and future potential.Clear Career Path: Opportunity for full-time conversion based on your performance and contributions during the internship.Culture of Excellence: Work in a collaborative, autonomous, and high-ownership environment where your contributions are recognized and celebrated.Cutting-Edge Tech: Get hands-on with modern frontend frameworks and engage with exciting backend technologies like FastAPI and RAG applications.To Stand Out:If you are particularly interested in this role and want to make your application shine, please email us directly at team@unicult.club with the subject ""SDE Intern - Frontend Focus Application: [Your Name]"" and tell us why we should hire you – be creative!If you're ready to tackle challenging problems, build impactful products, and grow with a company that's making waves in the creator economy, we want to hear from you!



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:11:05
Software Developer Internship in Chennai,ROOVEL SOLUTIONS PRIVATE LIMITED,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/software-developer-internship-in-chennai-at-roovel-solutions-private-limited-4311757004?position=20&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=gzWbsS9%2BPCB9sCPOLFXpsQ%3D%3D,"Selected Intern's Day-to-day Responsibilities Include Assisting in designing, coding, testing, and deploying web applications Collaborating with senior developers to solve technical challengesAbout Company: Power Clean cleaning and degreasing chemicals are biodegradable cleaners and degreasers that are manufactured in India by Roovel Solutions Private Limited, with technical know-how from the USA.
        


        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:11:16
Software Trainee Engineer,Essor Talents Consultancy,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-trainee-engineer-at-essor-talents-consultancy-4309115431?position=21&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=8Oda5prpxfD2z%2Fy670eP%2Bg%3D%3D,"Job Title: Software Trainee EngineerJob ID: RF513Work Location: BengaluruWork Mode: RemoteExperience Required: FresherSalary Offered: ₹2.5 LPAWorking Days: 5 DaysAbout the RoleWe are seeking enthusiastic and motivated Software Trainee Engineers who are eager to start their careers in software development. This opportunity is ideal for recent graduates who possess a strong foundation in computer science, solid technical knowledge, and a keen interest in learning modern technologies and industry practices.Key ResponsibilitiesAssist in the design, development, and testing of software applications.Collaborate with senior developers and project teams to build efficient, scalable solutions.Write clean, maintainable, and well-documented code.Participate in debugging, code reviews, and troubleshooting technical issues.Continuously learn and adapt to new tools, frameworks, and technologies.RequirementsBE/BTech in Computer Science, Information Technology, or related discipline.Strong understanding of HTML, CSS, Python, and Java.Internship or academic project experience in software development (preferred).Good analytical, problem-solving, and communication skills.Eagerness to learn and work collaboratively in a fast-paced environment.What We OfferOpportunity to gain real-world experience in modern software engineering.Supportive and collaborative work environment.Mentorship from experienced developers.Exposure to live projects and scalable applications.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:11:22
Software Engineer Intern,Goda Infotech LLP,"Rajahmundry, Andhra Pradesh, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-goda-infotech-llp-4311272611?position=22&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=YHBKnd54uGPInYKBU12pmw%3D%3D,"Company Description We suggest you enter details here. Role Description This is a full-time, on-site role for a Software Engineer Intern located in Rajahmundry. The Software Engineer Intern will be responsible for assisting with the design, development, and implementation of software applications. Day-to-day tasks include writing and testing code, debugging and troubleshooting software issues, collaborating with team members to understand project requirements, and maintaining accurate documentation of work. The Software Engineer Intern will also participate in code reviews and contribute to the development of technical specifications. Qualifications Proficiency in programming languages such as Java, Python, or C++Familiarity with software development methodologies and toolsKnowledge of web development technologies such as HTML, CSS, and JavaScriptStrong analytical and problem-solving skillsExcellent communication and teamwork skillsAbility to learn new technologies and concepts quicklyCurrently pursuing or recently completed a Bachelor's degree in Computer Science, Software Engineering, or a related fieldExperience with version control systems like Git is a plus



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:11:30
"Life Science Intern (Paid, AI-Driven Drug Development & Clinical Research)",Dizzaroo Pvt Ltd,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/life-science-intern-paid-ai-driven-drug-development-clinical-research-at-dizzaroo-pvt-ltd-4311182234?position=23&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=CtYzAis%2BB69QyVfiQp8%2B2Q%3D%3D,"Life Science Intern (Paid, AI-Driven Drug Development & Clinical Research) — On-SiteLocation: Pune (On-site, India) Company: Dizzaroo Pvt Ltd Type: Internship (with potential for full-time conversion)About DizzarooDizzaroo Pvt Ltd is the R&D hub of the Dizzaroo Group, an AI-driven life-sciences company building intelligent solutions for clinical research, translational biology, and oncology (clinical data review automation, protocol authoring, digital pathology, and AI knowledge graphs).Role OverviewWe’re seeking a Life Science Intern to act as a domain expert across our AI applications in drug development and clinical research. This is an in-person role from our Pune office—ideal for students close to graduation or recent grads aiming for a full-time transition.What You’ll DoServe as a domain expert to help design and train AI agents for life-science use cases.Work hands-on with biomedical and clinical datasets (preclinical, translational, clinical).Build workflows linking biological insight to computational/AI pipelines.Contribute to data curation, annotation, and interpretation across the drug-development lifecycle.Collaborate with engineering and data science on cross-functional R&D.Prepare concise internal documentation and present findings.Who You ArePursuing or recently completed a Bachelors/Masters in Life Sciences, Biotechnology, Pharmacology, Bioinformatics, or related field.Curious, can-do mindset with comfort learning across biology, data, and AI.Solid fundamentals in molecular biology, pharmacology, or clinical research.Clear written and verbal communication.Bonus: Comfort with data tools (Excel; basics in Python/R) or familiarity with drug development.What We OfferExposure to cutting-edge AI projects in pharma/clinical research.Mentorship from experienced clinicians, data scientists, and product leaders.Clear path to full-time conversion upon strong performance.Collaborative, high-ownership culture in an on-site setting.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:11:41
Intern - Software Engineering (.Net),Icertis,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/intern-software-engineering-net-at-icertis-4289264422?position=24&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=17Eb1YoDLD1auL54AKE9oA%3D%3D,"Job DescriptionThis is a great opportunity to learn and grow with a fast-paced, innovative company. You will be working with a talented team of developers and gain exposure to the latest technologies. We offer a friendly and collaborative work environment.ResponsibilitiesAssist in designing, developing and testing new features for our web applications using .Net & Salesforce technologies.Help integrate third-party platforms and APIs into our core systems.Support the development team in building and maintaining scalable, robust applications.Learn and adhere to our software development lifecycle and processes.QualificationsPursuing a degree in Computer Science or a related technical field.Strong programming skills in any language. Knowledge of JavaScript, HTML, CSS is a plus.Familiarity with software development methodologies and tools.Good analytical and problem-solving abilities.Passion for learning new technologies.About UsIcertis is the global leader in AI-powered contract intelligence. The Icertis platform revolutionizes contract management, equipping customers with powerful insights and automation to grow revenue, control costs, mitigate risk, and ensure compliance - the pillars of business success. Today, more than one third of the Fortune 100 trust Icertis to realize the full intent of millions of commercial agreements in 90+ countries.About The TeamWho we a re: Icertis is the only contract intelligence platform companies trust to keep them out in front, now and in the future. Our unwavering commitment to contract intelligence is grounded in our FORTE values—Fairness, Openness, Respect, Teamwork and Execution—which guide all our interactions with employees, customers, partners, and stakeholders. Because in our mission to be the contract intelligence platform of the world, we believe how we get there is as important as the destination.Icertis, Inc. provides Equal Employment Opportunity to all employees and applicants for employment without regard to race, color, religion, gender identity or expression, sex, sexual orientation, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. Icertis, Inc. complies with applicable state and local laws governing non-discrimination in employment in every location in which the company has facilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to careers@icertis.com or get in touch with your recruiter.
        


        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:11:47
Financial Analysis Intern,Discover Dollar Inc,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/financial-analysis-intern-at-discover-dollar-inc-4310351326?position=25&pageNum=0&refId=xpTndBlqfHIgilteTD2CjQ%3D%3D&trackingId=%2Bax%2BPnv%2Fxy1YEiQuHUHITQ%3D%3D,"About UsDiscover Dollar’s mission is to help enterprises to create value by harnessing vast amount of unstructured data - in the form of email, chats, PDFs, and contract copies etc., using data-first approach using data science, AI and cutting-edge technologies.Why Discover Dollar We are one of the great innovative product companies in the Finance space We have a magnificent work culture and are certified Great Place to Work We have a distinguished career in both Tech & Non-Tech domainJob Description The primary role of a Financial Analysis Intern is to Audit the standard reports to identify duplicate, over and under payments for the client. Analyze agreements, invoices, purchase orders and other documentation, exploring possible missed opportunities and improving the processes. Successfully uses Audit Tools with increasing proficiency with all systems and applications including internal and client tools. Identify new claim opportunities for different clients. Work on new initiatives and participate in various KT sessions organized in the companyRequirementsCandidate should hold a master's degree in commerce or finance. Ideal candidate should have Commerce / Finance in both UG & PG degree. Candidate should have 0 – 1 years of experienceShould have good verbal and writing communicationShould be strong in analytical skillsDisplays positive and can-do attitudeNoteStipend is 12,000/- per month subject to 10% TDSWork Location - BangaloreWork mode - HybridDuration of internship - 6 monthsInterview process - Aptitude round, Group discussion, HR Interview, Technical Interview
        


        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 15:11:57
