title,company,location,link,description,searched_for,experience_level_filter,days_back,scraped_at
Software Development Engineer Intern,HackerRank,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/software-development-engineer-intern-at-hackerrank-4306187935?position=7&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=Z2%2BpZn%2BDalgRhpPbvQVmYg%3D%3D,"At HackerRank, we are on a mission to change the world to value skills over pedigree. We are a high-performing, mission-driven team that truly, madly, deeply cares about what we do. We don’t see velocity and quality as tradeoffs; both matter. If you take pride in high-impact work and thrive in a driven team, HackerRank is where you belong.Duration: 6 months (Jan-June 2026). Apply only if you are available full-time to work from our Bengaluru office for the entire duration.About The RoleWe’re looking for ambitious Software Development Interns who love writing clean, impactful code that other developers will actually use. You won’t shadow from the sidelines; you’ll actually design features, push production code, and solve problems that touch millions of developers every day. Your work will directly shape how developers learn, get hired, and grow their careers. This is a hands-on, high-impact, six-month sprint. It’s your chance to sharpen your engineering chops, collaborate with world-class mentors, and leave with a body of work that’s unmistakably yours.What You’ll DoFrom day one, you’ll be treated as a full member of the engineering team. Expect to:Own full-stack slices end-to-end- ideate, prototype, code, test, and launch production features.Tackle scale and performance- reduce latency, harden reliability, and optimize systems for real traffic.Prototype boldly and iterate rapidly- validate ideas with metrics, roll out experiments, and pivot fast.Push improvements constantly.Collaborate with product, design, and QA and participate in planning, specs, and reviews.Who You AreYou’re a pragmatic engineer who is inquisitive, hungry to learn and obsessed with craftSolid foundations in data structures and algorithms.Fluent in at least one modern language and committed to readable, maintainable code.Understanding of APIs, web services, and databases.A clear communicator and collaborative problem-solver who owns work end-to-end.Deeply care about your work and think beyond coding to product impact.An active contributor to open-source projects.Even better if you haveSide projects, open-source contributions, hackathon wins, or technical writing that show curiosity and impact.Practical experience using AI/ML tools or integrating LLMs into product flows.A smart sense of how to apply AI to your work.Knowledge of performance tuning, caching, and profiling.Previous internship or coding-challenge experience.How You’ll Grow HereWe treat interns like product engineers - you’ll be mentored, visible, and trusted with real responsibilities:Dedicated 1:1 mentorship with a senior engineer who guides your roadmap and craft.Ship features and improvements to production quickly- often in your very first month.Competitive stipend, insurance, two-way travel, and reimbursements.Learn how business goals connect to everything you build by the way of weekly company updates from leadership.Cross-team pairing and exposure to engineering, design, and product leaders.Public spotlight for your batch’s projects- every intern class since 2018 has a dedicated page on our site.Strong performers are fast-tracked for return offers or full-time roles.Past intern storiesWe want every intern to have a place in HackerRank’s story - that’s why we've kept a dedicated page for every intern batch since 2018, and yours will live on our website forever too. Check out what past interns built: 2025, 2024, 2022, 2021, 2018 and more.Hear From Previous InternsIshan (SDE Intern, 2021), Abhishek (SDE Intern, 2021), Adyasha (SDE Intern, 2021), Sindhu (SDE Intern, 2024), Khushboo (SDE Intern, 2024), Priya (SDE Intern, 2023).Interview prepWe know interviews can feel overwhelming, so we’ve created an Interview Prep Guide just for you. It walks you through the entire process, with tips and examples to help you put your best foot forward. Make sure to read it before you start!You can also try our Hiring Agent, a smart tool that shows how your resume stacks up on our evaluation grid. We highly encourage you to run your resume through it before applying, it’s a great way to spot strengths and gaps early.Insider tip: Want extra brownie points? Contribute to our GitHub project. Fork it, fix bugs, improve features, or suggest smarter ways to build. We actively look at contributions, and it’s one of the best ways to get noticed and even fast-tracked in the interview process.All the best!! We can't wait to see your application. Apply now!Got questions? Email internship-queries@hackerrank.com and you’ll hear from us soon.Want to learn more about HackerRank? Check out HackerRank.com to explore our products, solutions and resources, and dive into our story and mission here.HackerRank is a proud equal employment opportunity and affirmative action employer. We provide equal opportunity to everyone for employment based on individual performance and qualification. We never discriminate based on race, religion, national origin, gender identity or expression, sexual orientation, age, marital, veteran, or disability status. All your information will be kept confidential according to EEO guidelines.Linkedin |X | Blog | Instagram | Life@HackerRank|Notice To Prospective HackerRank Job ApplicantsOur Recruiters use @hackerrank.com email addresses.We never ask for payment or credit check information to apply, interview, or work here.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:09:53
Software Engineer Intern (6 months),Moloco,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-engineer-intern-6-months-at-moloco-4290904978?position=8&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=xbQIJlXDcZ01KBPp2zxxVg%3D%3D,"About Moloco: Moloco is a machine learning company empowering organizations of all sizes to grow and unlock the full value of their unique first-party data, elevating the traditional path to performance advertising. While the largest technology companies have proven the speed and scale of ad targeting using data, that same robust performance powered by machine learning has previously been unavailable beyond their platforms.That's where Moloco steps in. With Moloco's powerful combination of cutting-edge machine learning technologies, we play a unique and visible role in shaping the digital economy, all while enabling companies to stay independent and scale.An industry leader at the nexus of machine learning, performance marketing, and visionary product infrastructure, Moloco is advancing the advertising technology industry. We ranked in the top 10% of the Inc. 5000 fastest-growing private companies for 2023. We were recognized as one of 46 leading Cloud Computing companies, receiving the Stratus Award for 2023. That same year, we also received Google’s Cloud DevOps Dreamers Award, given to companies implementing DevOps practices to drive organizational success and high performance. Lastly, Moloco is a 2024-certified Great Place to Work!Moloco is headquartered in Silicon Valley, with offices in San Francisco, New York, Los Angeles, Seattle, London, Berlin, Seoul, Singapore, Beijing, Gurgaon, Bangalore, Tel Aviv, and Tokyo.Creating a diverse workforce and a culture of inclusion and belonging is core to our existence. To reach our goals, diversity of talent and thought is a critical component of how we operate as an organization. Our workforce is our superpower, and we know that fostering a culture of inclusion, authenticity, and belonging gives us the greatest opportunity to carry out our mission, to empower businesses of all sizes to grow through operational machine learning.Moloco is a truly rewarding place to work and in an exciting period of growth, which you could be a part of. Join us today and apply now!The Impact You’ll Be Contributing to Moloco:Moloco seeks exceptional Software Engineers to join us in building a state-of-the-art mobile advertising platform. You will be building world-class infrastructure which combines machine learning and big data to help companies supercharge their growth. Many leading service owners and marketers worldwide already benefit from Moloco’s innovative technology to scale performance quickly and efficiently through battle tested prediction models.As a company founded by Software Engineers, we understand the value of a strong engineering team and strive to hire only the best talent. You will be challenged to solve real-world problems with top-notch colleagues. Check out our case study published by Google https://cloud.google.com/customers/moloco/.The Opportunity:Write server-side code that handles millions of requests per second.Implement advertising functionality and customer-facing features.Learn and explore technologies to improve the services.Collaborate with internal/external cross-functional teams to make the best advertising products.How Do I Know if the Role is Right For Me?Pursuing BS/MS/PhD degree in computer science or related majors.Outstanding problem solving skills with proper data structures and algorithms.Excellent software development skills at least in one programming languageMajor/minor in Mathematics or relevant coursework/experience is a plusPreferred SkillsExpected to graduate within a year OR already graduated within a yearFluent in English (both verbal and written)Moloco Thrive: Benefits and Well-Being: We take care of you and create the conditions for you to do the best work of your career. Through a lens of inclusion, we offer innovative benefits that empower our employees to take care of themselves and their families so they can do the best work of their lives.Moloco Values: Lead with Humility: Everyone’s voice is respected, valued, and heard. With humility, we become more open and accessible to each other. We win, lose, and learn together. Accountability and feedback are essential to our success. Uncapped Growth Mindset: We see all situations as opportunities to learn, grow, and improve as individuals and as an organization. We seek diverse perspectives, encourage curiosity, and promote experimentation to push the boundaries of what’s possible. Create Real Value: We pursue the most impactful opportunities with rigor and integrity. We take intelligent risks and make disciplined trade-offs to maintain deep focus. We help our customers win by delivering durable value. Go Further Together: We’re one team working towards one mission and vision. We collaborate proactively and inclusively, involving the right people at the right time and in the right way. We strive to create a more equitable workplace. We won’t let each other fail. Additional Resources: Moloco Company Blog Moloco LeadershipMoloco Newsroom Equal Opportunity: Moloco is an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, color, creed, religion, national origin, age, sex and gender, gender expression and identity, sexual orientation, marital status, ancestry, physical or mental disability, military and veteran status, or any other characteristic protected by law.Candidate Privacy Notice:Your privacy matters to us. By applying, you acknowledge that you’ve reviewed our Candidate Privacy Notice.
        


        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:10:04
Software Engineer Intern,INDmoney,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-indmoney-4311360431?position=9&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=ETwjdoo9ZeomCozf3EvX%2Bw%3D%3D,"🚀 Frontend Development Intern (ReactJS & NextJS)Location: GurgaonAbout the Role:We’re looking for a passionate and motivated Frontend Development Intern to join our team in building cutting-edge investment, trading, and financial tracking products. If you're excited about performance, user experience, and modern web technologies — this is the perfect opportunity to learn and grow with us.Key Responsibilities:Assist in developing responsive web and mobile interfaces using ReactJS and NextJS.Collaborate with the team to build smooth, performant, and engaging webviews for mobile apps.Learn and apply SEO best practices and core web vitals to ensure high-performance pages.Support the team in setting up automated testing pipelines using tools like Playwright and Vitest.Participate in code reviews and team discussions to improve code quality and architecture.What We’re Looking For:Familiarity or hands-on experience (through projects, coursework, or personal work) with ReactJS and NextJS.Basic understanding of responsive design and web performance optimization.Willingness to learn about SEO and core web vitals.Interest in writing clean, maintainable code and learning modern testing tools.A proactive mindset and strong attention to detail.Why Join Us?Work on real-world fintech products impacting thousands of users.Mentorship from experienced engineers.Opportunity to convert to a full-time role based on performance.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:10:11
Software Engineer Intern (Frontend),PharmEasy,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/software-engineer-intern-frontend-at-pharmeasy-4309726517?position=10&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=acWPJ9B3xBKjsqeRIgf9RQ%3D%3D,"PharmEasywww.pharmeasy.inPharmEasy is a consumer healthcare “super app.” Started with the sole purpose of making healthcare accessible and affordable to all, PharmEasy today is India's leading and most trusted online healthcare aggregator in the country. We provide on-demand, home-delivered access to a wide range of prescription pharmaceuticals, diagnostic test services, OTC pharmaceuticals, other consumer healthcare products, thereby serving your healthcare needs. Thus, through our services, we ensure you get access to the best and most genuine health products, with the highest savings in the shortest time possible. Today, we deliver medicines in 1000+ cities in India, covering 19000+ pin codes. We offer diagnostic test services across Mumbai, including Thane, Navi Mumbai, Kalyan & Dombivali, Delhi with Noida, Gurgaon, Faridabad & Ghaziabad, Chennai, Pune, Ahmedabad, and Gandhi Nagar, Surat, Vadodara, Lucknow, Kolkata, Hyderabad, Bengaluru, and Jaipur.Job Summary:PharmEasyWe are seeking a highly motivated and passionate Web Developer Intern to join our team. As a fresher, you’ll have the opportunity to learn and grow while contributing to exciting projects. You’ll work closely with our development team to create and maintain web applications that enhance user experience.Responsibilities:Collaborate with designers to translate design wireframes and mockups into responsive and interactive user interfaces.Write well-designed, testable, and efficient code using best software development practices.Optimize applications for maximum speed and scalability.Assist in testing and debugging to ensure high-quality product delivery.Ensure the technical feasibility of UI/UX designs.Write meaningful unit and integration tests.Monitoring and logging for frontend-related metrics and issuesParticipate in code reviews and contribute to a collaborative and inclusive team environment.Stay updated with the latest industry trends, technologies, and best practices in UI development.Requirements:Proficiency in front-end technologies (Reactjs, Next.js, HTML, CSS, JavaScript)Good understanding of one or more javascript frameworks.Basic understanding of server-side CSS pre-processing platforms, such as LESS and SASS.Good understanding of asynchronous request handling, partial page updates, and AJAX.Basic understanding of cross-browser compatibility issues and ways to work around them.Working Knowledge of version control systems such as Git.Basic understanding of UI/UX design principles and tools (e.g., Figma, Adobe XD).Good understanding of web security and web memory management.Basic Understanding of CI/CD pipelines



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:10:19
Data Science Intern,Corporate Website Solutions,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-science-intern-at-corporate-website-solutions-4311255274?position=11&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=wUidsd2swOESGT%2F2fK%2B37w%3D%3D,"Job DescriptionAs a Data Science Intern, you will collaborate with our data science and analytics teams to work on meaningful projects involving data analysis, predictive modeling, and statistical modeling. You will have the opportunity to apply your academic knowledge in a practical, fast-paced environment, contribute to key data-driven projects, and gain valuable experience with industry-leading tools and technologies.ResponsibilitiesAssist in collecting, cleaning, and preprocessing data from various sources.Perform exploratory data analysis to identify trends, patterns, and anomalies.Develop and implement machine learning models and algorithms.Create data visualizations and reports to communicate findings to stakeholders.Collaborate with team members on data-driven projects and research.Participate in meetings and contribute to discussions on project progress and strategy.Work with large datasets to clean, preprocess, and analyze data.Build and deploy statistical and machine learning models to generate actionable insights.Conduct exploratory data analysis (EDA) to uncover trends, patterns, and correlations.Assist in the creation of data visualizations and dashboards for reporting insights.Support the development and improvement of data pipelines and algorithms.Collaborate with cross-functional teams to understand data needs and translate them into actionable analytics solutions.Contribute to the documentation and presentation of results, findings, and recommendations.Participate in team meetings, brainstorming sessions, and project discussions.Duration: 2 Months (with the possibility of extending up to 6 months)MODE: Work From Home (Online)RequirementsAny Graduate / PassOuts / Freasher can apply.Currently pursuing a Bachelor's or Master’s degree in Data Science, Computer Science, Mathematics, Statistics, or a related field.Proficiency in programming languages such as Python, R, or SQL.Strong foundation in statistics, probability, and data analysis techniques.BenefitsInternship CertificateLetter of recommendationStipend Performance BasedPart time work from home (2-3 Hrs per day)5 days a week, Fully Flexible Shift



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:10:27
Software Engineer Intern,LegalBridge,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-legalbridge-4308770046?position=12&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=%2F1cTXk9xxZob1rZfBh7EfA%3D%3D,"Software Engineer Intern (Hybrid | Bengaluru-Based)Company: LegalBridgeLocation: Delhi (Hybrid – mix of remote and in-office)Duration: 2–3 months (high performers may transition to full-time)Stipend: Competitive, output-drivenStart Date: Immediate / RollingAbout LegalBridgeLegalBridge is building the AI-first platform that helps attorneys and global mobility teams manage complex U.S. immigration workflows with speed, accuracy, and confidence.From extraordinary ability visas (O-1, EB-1A) to national interest waivers (EB-2 NIW) and executive transfers (L-1, EB-1C), our platform powers faster case preparation, evidence automation, and smart client collaboration.The RoleAs a Software Engineer Intern, you won’t just code features in isolation - you’ll help build the tools that redefine how immigration law firms operate.Your code will directly impact how attorneys, clients, and global companies handle complex visa processes.What You’ll Work OnAttorney Workflows: Build dashboards, document automation, and evidence-management features used in real immigration casesAI Integrations: Implement LLM-powered drafting, document classification, and case evaluation systemsEnd-to-End Development: Take features from idea to deployment, with reviews and mentorship from senior engineersCross-Functional Collaboration: Work directly with product designers, immigration attorneys, and AI researchersYou’re a Fit If YouAre studying (or recently graduated in) Computer Science, Engineering, or a related fieldAre comfortable with JavaScript/TypeScript or PythonHave experience with React, Next.js, Node.js, or similar frameworksHave built something - side projects, hackathons, coursework, or open sourceAre curious about AI/LLMs and how they can transform professional workflowsBonus: Experience with AI APIs, document parsing, databases (SQL/NoSQL), or cloud infrastructure.Our StackFrontend: React, Next.js, TypeScript, TailwindBackend: Node.js, Python, PostgreSQLAI: OpenAI, Anthropic ClaudeInfrastructure: Vercel, AWSYou don’t need to know it all - just be eager to learn and build.How We WorkHybrid & Flexible: Combine remote focus with in-office collaborationModern Tools: GitHub, Slack, Notion, and AI copilotsImpact-Driven: Measured by output and ownership, not attendanceHigh-Trust Environment: Autonomy to make decisions, with accountability for resultsWhat You’ll GainBuild AI-powered legaltech tools used by real attorneys and clientsLearn how AI, law, and product engineering intersectWork with LLMs in production and contribute to core product featuresReceive mentorship, a completion certificate, and a letter of recommendationOpportunity to transition into a full-time role



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:10:35
Software Development Intern,Talentorix,India,https://in.linkedin.com/jobs/view/software-development-intern-at-talentorix-4310923162?position=13&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=T3l6LwzAsrqNIURMkwwCUg%3D%3D,"Job Title: Software Development InternJob ID: RF516Work Mode: RemoteExperience Required: FresherStipend Offered: ₹15,000 – ₹20,000 per monthWorking Days: 6 DaysSchedule: Flexible Work HoursDuration: 6 MonthsAbout the OpportunityWe are seeking a motivated and curious Software Development Engineer Intern (SDE I) to join our engineering team. This role offers hands-on experience in backend development, DevOps practices, and machine learning integrations. You’ll work on real-world production systems, learn how to build scalable applications, and gain exposure to cloud infrastructure and AI-powered solutions.Key ResponsibilitiesBackend DevelopmentDesign, develop, and maintain scalable APIs and backend services.Write clean, efficient, and testable code in Python (Django/Flask) and JavaScript (Node.js).Participate in code reviews and improve overall system performance.Work with relational and NoSQL databases, handling schema design and optimization.DevOps & InfrastructureAssist in maintaining and optimizing CI/CD pipelines and deployment workflows.Work with Docker for containerization and cloud platforms like AWS, GCP, or DigitalOcean.Monitor system performance and contribute to improving application reliability.ML & Advanced IntegrationsSupport the integration of machine learning models and APIs (e.g., OpenCV, OpenAI).Help in model deployment, testing, and tuning for production environments.Collaborate with ML engineers on building and scaling intelligent systems.RequirementsStrong foundation in data structures, algorithms, and software design.Proficiency in Python and understanding of REST APIs.Familiarity with Docker, Git, and modern development workflows.Interest in cloud platforms, CI/CD, and machine learning applications.Strong analytical thinking, curiosity, and collaboration skills.Nice to HaveExperience with OpenCV, ML APIs, or backend development projects.Exposure to cloud platforms (AWS/GCP) through personal or academic work.Basic understanding of frontend technologies like React or Vue.js (optional).EligibilityStudents graduating in 2026 or later.Available to start immediately for a 6-month remote internship.Able to dedicate 42 hours per week.Possess relevant skills and a strong interest in backend or ML engineering.Perks & BenefitsCertificate of CompletionLetter of RecommendationFlexible Working HoursOpportunity for Full-Time Job Offer



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:10:45
Data Science Intern,Zetheta Algorithms Private Limited,India,https://in.linkedin.com/jobs/view/data-science-intern-at-zetheta-algorithms-private-limited-4311237673?position=14&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=9OZva%2FdpQ6M8yHdeVw9P2g%3D%3D,"About the CompanyZeTheta Algorithms Private Limited is a FinTech start-up which has been recently set up and is developing innovative AI tools.https://www.instagram.com/zetheta.officialAbout the RoleAs a Data Scientist intern, you will work on cutting-edge projects involving financial data analysis, investment research, and risk modelling. You will have the opportunity to engage in multiple mini-projects or take up a focused innovation-based research project. The project experience is designed to provide practical exposure to data science in the context of asset management, trading, and financial technology. We provide problem statements, methodology and after you submit your solution to develop the solutions/ model, we also showcase to you sample solution. You can use our sample solution to modify your project submission and expand further based on suggestions given in our sample solution. You can opt for your own research based data science solution to develop/ model.ResponsibilitiesConduct data cleaning, wrangling, and pre-processing for financial datasets.Assist investment teams in equity research, fixed income research, portfolio management, and economic analysis.Apply statistical techniques to financial problems such as credit risk modelling, probability of default, and value-at-risk estimation.Work with big data sources including financial reports, macroeconomic datasets, and alternative investment data.Use either one – Python, Excel or R to analyse, visualize, and model financial data.Participate in research projects related to quantitative trading, financial derivatives, and portfolio optimization.Who Should Apply?Any student even without coding skills can upskill (self learning) to develop Data Science Solutions. Some basic knowledge of Excel or Python or R script can help complete the projects quicker. We permit the use of all LLMs/ NLPs to help students to develop the solutions.Strong problem-solving and analytical skills.Able to self-learn and work independently in a remote, flexible environment.Internship DetailsDuration: Option of 1 month, 2 month, 3 month, 4 month or 6 monthsTiming: Self-paced.Type: Unpaid



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:10:56
Data Science / AI-ML / Gen AI Mentor Intern,HCL GUVI,India,https://in.linkedin.com/jobs/view/data-science-ai-ml-gen-ai-mentor-intern-at-hcl-guvi-4310308669?position=15&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=iBlLRSMnWqzB9QSYzqB%2B%2Bw%3D%3D,"About the Role:Are you a PhD or M.Tech student from a top-tier university (IITs, IISc, IISERs, NITs, etc.) aspiring to be a future professor, researcher, or thought leader in Data Science and AI?HCL–GUVI offers a Mentorship Internship where you will:Mentor learners in AI/ML, Deep Learning, and Generative AI.Gain first-hand experience in online teaching & mentoring through a leading LMS platform.Collaborate with industry practitioners and edtech teams on real-world and state-of-the-art research projects.Work on AI in Education problems, such as building intelligent educational applications, personalized learning systems, and Gen AI-based teaching assistants.This is not just an internship — it’s an academic-industry bridge program that equips you with mentorship skills, edtech exposure, and professional networks while pursuing your advanced degree.Key Responsibilities:Deliver interactive online mentoring sessions (weekday evenings or weekends).Teach and guide learners on Data Science, Machine Learning, Deep Learning, and Generative AI with a hands-on, applied focus.Mentor students on coding labs, mini-projects, and real-world case studies.Provide doubt resolution, assignment reviews, and project guidance.Collaborate on educational research problems, including designing AI-powered teaching/assessment tools.Gain exposure to LMS platforms, online workspace tools, and student progress tracking systems.Work closely with GUVI’s curriculum & industry teams to align teaching with state-of-the-art practices and applications.Who Can Apply:Currently pursuing M.Tech/MS/PhD in Computer Science, Data Science, AI/ML, or related fields.Students from top-tier institutes (IITs, IISc, IISERs, NITs, etc.) strongly preferred.Strong academic/research background in AI/ML and Deep Learning.Programming skills in Python with experience in Pandas, NumPy, scikit-learn, TensorFlow/PyTorch.Familiarity with LLMs, Hugging Face, LangChain, RAG, and Gen AI pipelines is a big plus.Excellent communication skills in English and Tamil (both required).Passionate about teaching, mentoring, and bridging research with practice.Why Join? - The Intern Advantage:Exposure to Online Teaching & LMS: Hands-on experience with online learning platforms and digital classroom tools — a must-have skill for future professors and trainers.Work on SOTA Projects: Collaborate on cutting-edge AI/ML and Gen AI projects, including AI in Education applications.Industry-Academia Collaboration: Engage with industry mentors, edtech experts, and real-world learners.Research Opportunities: Contribute to research-driven educational applications and publishable outcomes.Career Edge: Build teaching, mentoring, and communication skills that strengthen your academic and professional profile.Competitive Stipend: Per-session stipend + incentives for outstanding mentorship.Flexibility: Part-time, 6–10 hours per week (choose weekday evenings or weekends).Schedule & Commitment:Part-time internship (6–10 hrs/week).Duration: 3–6 months, extendable.How to Apply:Apply via this job post—or—Send your CV and a short note (mentioning your university, program, and preferred mentoring slot — weekday evenings or weekends) to: amitkumar@guvi.in—or— DM Amit Kumar on the platform where you found this posting.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:11:07
Data Science Intern,WEBBOOST SOLUTION IT SERVICES,India,https://in.linkedin.com/jobs/view/data-science-intern-at-webboost-solution-it-services-4311592764?position=16&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=oOMFC8UvvU6W4BHosHlUaQ%3D%3D,"Data Science Intern (Paid)Company: WebBoost Solutions by UMLocation: RemoteDuration: 3 monthsOpportunity: Full-time based on performance, with a Certificate of InternshipAbout WebBoost Solutions by UMWebBoost Solutions by UM provides aspiring professionals with hands-on experience in data science, offering real-world projects to develop and refine their analytical and machine learning skills for a successful career.Responsibilities✅ Collect, preprocess, and analyze large datasets.✅ Develop predictive models and machine learning algorithms.✅ Perform exploratory data analysis (EDA) to extract meaningful insights.✅ Create data visualizations and dashboards for effective communication of findings.✅ Collaborate with cross-functional teams to deliver data-driven solutions.Requirements🎓 Enrolled in or graduate of a program in Data Science, Computer Science, Statistics, or a related field.🐍 Proficiency in Python for data analysis and modeling.🧠 Knowledge of machine learning libraries such as scikit-learn, TensorFlow, or PyTorch (preferred).📊 Familiarity with data visualization tools (Tableau, Power BI, or Matplotlib).🧐 Strong analytical and problem-solving skills.🗣 Excellent communication and teamwork abilities.Stipend & Benefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based).✔ Hands-on experience in data science projects.✔ Certificate of Internship & Letter of Recommendation.✔ Opportunity to build a strong portfolio of data science models and applications.✔ Potential for full-time employment based on performance.How to Apply📩 Submit your resume and a cover letter with the subject line ""Data Science Intern Application.""📅 Deadline: 08th October 2025Equal OpportunityWebBoost Solutions by UM is committed to fostering an inclusive and diverse environment and encourages applications from all backgrounds.Let me know if you need any modifications! 🚀



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:11:14
Software Engineer Intern,Readyly,India,https://in.linkedin.com/jobs/view/software-engineer-intern-at-readyly-4310323966?position=17&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=Ar0OnRKdvtq2lZfURjQK4Q%3D%3D,"About the Role We are looking for a passionate and motivated Software Engineer Intern to join our engineering team. The ideal candidate will help build high-quality, scalable, and testable applications while gaining hands-on experience with modern technologies and cloud platforms.ResponsibilitiesDevelop high-quality, maintainable software and web applications.Design, implement, and test scalable features.Analyze and enhance existing software systems for performance and reliability.Collaborate with cross-functional teams to define, design, and ship new features.Identify, troubleshoot, and resolve software defects efficiently.QualificationsBachelor’s degree (or pursuing) in Computer Science, Information Technology, or a related field.Strong understanding of data structures, algorithms, and software design principles.Hands-on experience in one or more of the following:React.js, Node.js, PythonAWS Lambda and serverless architecturesAWS Certification is a plus.Stipend and Work Hours₹25,000 per month﻿Duration: 6 months20 hours per week (part-time)Exceptional interns may be offered a full-time Software Development Engineer (SDE) role upon successful completion of the internship, with a competitive annual salary package.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:11:24
Software Engineer Intern,OpenSphere,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-opensphere-4309183905?position=18&pageNum=0&refId=NbePR1wtIabSQu6fHvdFFA%3D%3D&trackingId=%2FQQvJ%2F8JfIyKAJ%2FiPSXyIA%3D%3D,"Software Engineer Intern (Hybrid | Delhi-Based)Company: OpenSphereLocation: Delhi (Hybrid – mix of remote and in-office)Duration: 2–3 months (high performers may be offered full-time)Stipend: Competitive, output-drivenStart Date: Immediate / RollingWhat We DoOpenSphere builds AI-powered tools that simplify U.S. immigration (O-1, EB-1A, EB-2 NIW visas) for founders, researchers, and professionals. We're making complex legal processes faster and clearer.The RoleYou'll build real features that go into production - not mock projects or busywork.What you'll work on:User-facing workflows: dashboards, document processing, eligibility toolsAI integrations: LLM-powered case analysis and document generationEnd-to-end features: from idea to deployment, with code review from senior engineersCross-functional collaboration: work directly with product, design, and immigration attorneysYou're a Fit If:Studying (or recently graduated) CS, Engineering, or related fieldComfortable with JavaScript/TypeScript or PythonExperience with React, Next.js, Node.js, or similar modern frameworksYou've built something - side projects, hackathons, coursework, open sourceCurious about AI/LLMs and how they solve real problemsBonus: Experience with AI APIs, document processing, databases (SQL/NoSQL), or cloud platforms.Tech StackFrontend: React, Next.js, TypeScript, TailwindBackend: Node.js, Python, PostgreSQLAI: OpenAI, Anthropic ClaudeInfrastructure: Vercel, AWSYou don't need to know it all - just learn fast.How We WorkHybrid & Flexible – Balance remote focus time with collaborative in-office sessionsModern Stack – GitHub, Slack, Notion, AI copilotsOutput-Driven – Measured by impact and results, not hours or attendanceHigh Trust – Autonomy to make decisions, responsibility to own outcomesWhat You'll GainWork with LLMs in production. Build features from scratch. Learn legaltech and startup dynamics. Get mentorship through code reviews. Transition to full-time if you perform well.+ Certificate + LOR included.



        
            Show more
          

          



        
            Show less",Data Science Intern,Entry Level,7,2025-10-08 19:11:33
