title,company,location,link,description,searched_for,experience_level_filter,days_back,scraped_at
Frontend Developer,Zetheta Algorithms Private Limited,India,https://in.linkedin.com/jobs/view/frontend-developer-at-zetheta-algorithms-private-limited-4311247659?position=50&pageNum=0&refId=tUUOe7ocyTL7rCD6eZkyXA%3D%3D&trackingId=G9sL79iATREcWQLkT%2FrnYw%3D%3D,"About the Company:ZeTheta Algorithms Private Limited is a FinTech start-up which has been recently set up and is developing innovative AI tools.https://www.instagram.com/zetheta.officialAbout the Role:The Front-End Web Developer Intern will be responsible for creating responsive and interactive user interfaces for our web applications. This includes wire framing, building the website's home page, user dashboards, and integrating AI features with an engaging and intuitive design.Responsibilities:Develop responsive web interfaces using HTML, CSS, and JavaScriptCreate interactive UI components using React.js + Tailwind CSS (or Vue.js, Angular)Design user interfaces for multiple AI features and data visualizationUtilize UI libraries like Bootstrap or Material UI for consistent stylingImplement front-end form validation and user input handlingEnsure cross-browser compatibility and responsive design for mobile devicesConnect front-end components with RESTful APIs using Axios/FetchCollaborate with back-end developers to integrate UI components with server-side logicOptimize web applications for maximum speed and scalabilityParticipate in code reviews and implement feedback from senior developersQualifications:Student or Fresh Graduate. No experience required.Srong programming skills in HTML, CSS, and JavaScriptBasic proficiency in React.js and Tailwind CSSUnderstanding of responsive design principlesFamiliarity with API integration (Axios/Fetch)Knowledge of UI/UX best practicesBasic understanding of browser rendering and performanceAbility to work independently in a remote settingBenefits:Opportunity to build practical skills with modern front-end technologiesEnhance your professional portfolio with real-world projectsExposure to FinTech industry and AI applicationsRemote work flexibilityInternship Details:Duration: Self Paced with options of 1, 2, 3, 4 or 6 months.Type: Unpaid



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:27:25
Software Engineer II,Mastercard,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/software-engineer-ii-at-mastercard-4299565852?position=51&pageNum=0&refId=tUUOe7ocyTL7rCD6eZkyXA%3D%3D&trackingId=yuTMydgYI7M2xomDc3bLjw%3D%3D,"Our PurposeMastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential.Title And SummarySoftware Engineer IIMastercard Launch is a full-time graduate development program designed to build the skills we leverage most as an innovator in the payments space, connects employees in enriching ways, and immerses new talent into our Doing Well by Doing Good culture. This program is meant for those who dare to be greater and those who wish to make a real impact in the world. Eligibility requires degree completion of a bachelors or masters degree in December of 2020 or May 2021.Mastercard’s software engineering teams leverage Agile development principles, advanced development and design practices, and an obsession over security, reliability, and performance to deliver solutions that delight our customers. As a software development engineer, you’ll develop advanced technologies and applications that are revolutionizing payments. Are you passionate about software engineering? Do you enjoy seeing the impact your code has on a wide range of customers? Do you want to work for a company that offers above and beyond benefits including paid parental leave, flexible work hours, gift matching, and even volunteer incentives while encouraging your own professional learning and development? Do you thrive in a place where you are continuously learning more while growing your skills and career? Do you want to join a Company that offers a competitive benefits-and rewards program that attracts, develops and retains the most talented employees around the world? Do you want to join an inclusive culture where employees, in all their diversity, feel valued, respected and who can bring their authentic selves to work? Learn more at Mastercard’s Corporate Sustainability Report.Role Hands-on developer who writes high quality, secure code for a small to mid-sized component or feature that is modular, functional and testable. Contribute to all parts of the software’s development including design, development, documentation, and testing. Have strong ownership of your team’s software and are deep in the maintenance characteristics, runtime properties and dependencies including hardware, operating system, and build. Communicate, collaborate and work effectively in a global environment.All About You Currently enrolled in a bachelor’s or master’s degree program majoring in Computer Science or a related field with a graduation date of December 2020 or May 2021. Strong foundation in algorithms, data structures and core computer science concepts. Evidence of working with object-oriented development and design patterns. Proficiency in one or more modern programming languages such as Java, Python, C++ etc. Strong written and verbal English communications skills. Strong analytical and excellent problem-solving skills. Experience working in an Agile environment. Corporate Security Responsibility All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must:Abide by Mastercard’s security policies and practices;Ensure the confidentiality and integrity of the information being accessed;Report any suspected information security violation or breach, andComplete all periodic mandatory security trainings in accordance with Mastercard’s guidelines.



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:27:34
Artificial Intelligence (AI) Internship in Pune,NoBrokerage.com,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/artificial-intelligence-ai-internship-in-pune-at-nobrokerage-com-4310617909?position=52&pageNum=0&refId=tUUOe7ocyTL7rCD6eZkyXA%3D%3D&trackingId=NJ7xdoiLTwJVRXySeVcuUg%3D%3D,"Key ResponsibilitiesBuild and optimize NLP pipelines for understanding user queries and extracting intent (location, price, BHK, amenities).Work with LLMs (OpenAI, LLaMA, Mistral, etc.) and frameworks like LangChain / LlamaIndex.Design and implement semantic + keyword search pipelines using ElasticSearch / Vector DB (Pinecone, Weaviate, Milvus).Develop and deploy APIs (FastAPI / Node.js) to connect chatbot intelligence with property database.Integrate chatbot responses with the frontend (web/mobile) including structured cards + conversational replies.Continuously evaluate and improve accuracy, relevance, and latency of the system.Collaborate with product, backend, and frontend teams for end-to end delivery. 8.Ensure scalability, monitoring, and cost-optimization of AI services in production.About Company: NoBrokerage.com is one of the fastest-growing real estate property portals. NoBrokerage.com provides an online platform where buyers, sellers, landlords, tenants & channel partners can exchange real-estate-related information effectively and in an inexpensive fashion.
        


        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:27:42
Curriculum Developer Intern (AI & Coding),Codingal,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/curriculum-developer-intern-ai-coding-at-codingal-4308885635?position=53&pageNum=0&refId=tUUOe7ocyTL7rCD6eZkyXA%3D%3D&trackingId=w9LR7M79or3OuRB9h8Hk5Q%3D%3D,"Codingal (www.codingal.com) is the global leader in online AI & coding education for kids and teens. We offer live, interactive classes led by expert Computer Science instructors, empowering students to build apps, games, websites, and AI-powered projects.Our mission is to help kids fall in love with coding and prepare them to become future-ready creators, entrepreneurs, engineers, and scientists. With a curriculum accredited by STEM.org and aligned with the K–12 Computer Science Framework, we offer personalized learning through 1:1 and small-group classes.As AI reshapes the world, Codingal integrates real-world AI tools like ChatGPT, machine learning, and data science into the learning journey, helping kids not just use AI but build with it.Trusted by over 1 million students worldwide and backed by Y Combinator, Rebright Partners, and top angel investors, Codingal is rated 4.9/5 by students and has an NPS of 86, making it the most loved platform for coding and AI education.Position OverviewWe’re seeking a detail-oriented Curriculum Developer Intern (AI & Coding) to refine and enhance our AI & coding courses. You’ll work on improving lesson plans, assignments, quizzes, and coding activities to ensure they’re student-friendly, teacher-ready, and aligned with the latest AI developments.Key ResponsibilitiesRedesign existing course content (lesson plans, code examples, quizzes, projects) to simplify complex concepts.Break down AI and coding topics into step-by-step, age-appropriate instructions.Develop AI-focused learning modules (e.g., generative AI, machine learning, natural language processing, computer vision) tailored for K–12 learners.Create real-world projects where students build apps, games, or solutions leveraging AI tools (ChatGPT, Hugging Face, scikit-learn, etc.).Collaborate with teachers to ensure content is easy to teach and aligned with student learning curves.Identify and address gaps where students might struggle (e.g., debugging, syntax errors, conceptual misunderstandings).Review and update content to reflect the latest trends in AI, coding, and educational best practices.QualificationsPursuing or completed a degree in Computer Science, AI/ML, Data Science, or a related field.Strong grasp of Python, Data Science, and Flask.Working knowledge of AI/ML concepts such as supervised & unsupervised learning, neural networks, LLMs, or prompt engineering.Familiarity with AI frameworks/libraries (e.g., TensorFlow, PyTorch, scikit-learn, Hugging Face Transformers, OpenAI/Anthropic APIs).Ability to explain AI and coding concepts clearly to younger learners (prior teaching or mentoring experience is a plus).Obsessive attention to detail (e.g., catching errors in code examples, instructions, or flow).Familiarity with instructional design principles or curriculum development.Excellent written communication and collaboration skills.Good To HavePortfolio of past curriculum design work (e.g., lesson plans, coding tutorials, AI project demos).Experience experimenting with generative AI tools (ChatGPT, Claude, MidJourney, etc.) and adapting them for learning contexts.Understanding of K–12 learning psychology.PerksFirst-hand experience in scaling an international education business.Opportunity to impact thousands of students globally.Mentorship from senior curriculum developers and educators.A chance to convert into a full-time role based on performance.Free lunch + dinner.Education: Bachelor’s degreeStipend: INR 20,000–25,000/monthDuration: 6 MonthsLocation: HSR Layout, Bangalore, India (in-person only, no remote option)You get to work with a young & smart team, including directly with the founders, who are on a mission to inspire school kids to fall in love with coding & AI. Join us on an exciting journey to provide AI & coding education to every K-12 student and prepare them for the future.Apply now!
        


        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:27:49
Django + AI Developer Intern (0-1 year of experience),Codevantage Inc,"Coimbatore, Tamil Nadu, India",https://in.linkedin.com/jobs/view/django-%2B-ai-developer-intern-0-1-year-of-experience-at-codevantage-inc-4309715254?position=54&pageNum=0&refId=tUUOe7ocyTL7rCD6eZkyXA%3D%3D&trackingId=vbGfE4xbS7UkdY4VuAyebg%3D%3D,"The ideal candidate will be responsible for developing and debugging responsive web applications for the company. Using Python, Django, JavaScript, this candidate will be able to translate user and business needs into functional products. Must have knowledge in Python+DjangoExperience in Gen-AI APIs, RAGDatabase schema modeling and designingBasics in CSS, Bootstrap, Bulma etcTools like web-pack, npm, yarn etc.Good sense of designVersion controlling and GitHub



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:27:55
Web Developer Intern,EB Softco,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/web-developer-intern-at-eb-softco-4312300592?position=55&pageNum=0&refId=tUUOe7ocyTL7rCD6eZkyXA%3D%3D&trackingId=ZP8j1S0FZAFfCoBrLWAdUg%3D%3D,"Location: Remote (Work From Home)Company: EB SoftcoStipend: UnpaidAbout the RoleThis is remote web development internship for motivated individuals who are eager to gain real-world experience. As a Web Development Intern, you'll get the chance to work on live projects, collaborate with developers, and build your skills from home.Key ResponsibilitiesSupport development of websites and web applicationsWork with front-end technologies like HTML, CSS, JavaScriptAssist in testing, debugging, and optimizing codeCollaborate remotely with our team using version control toolsParticipate in project discussions and sprint reviewsWhat We’re Looking ForBasic understanding of web development (HTML, CSS, JS)Familiarity with Git and GitHubGood communication and a proactive learning mindsetMust be able to work independently in a remote settingPursuing or completed a course/degree in CS, IT, or similarWhat You’ll GainRemote work experience with real projectsMentorship from experienced developersCertificate of Internship upon successful completionFlexible hours and task-based learningOpportunity to build your portfolio



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:28:01
Python Intern,Zeno Talent,India,https://in.linkedin.com/jobs/view/python-intern-at-zeno-talent-4311670467?position=56&pageNum=0&refId=tUUOe7ocyTL7rCD6eZkyXA%3D%3D&trackingId=FjNSDeuPR676QMgbS%2B%2FWVQ%3D%3D,"At Zeno Talent, we are passionate about nurturing the next generation of tech professionals. Our Python Developer Internship is a structured 6-month remote program designed to equip freshers and early professionals with real-world experience in Python development, Django, API integration, and deployment workflows.You’ll work alongside mentors, contribute to live projects, and build a strong foundation in backend development. This internship is ideal for individuals eager to build scalable web applications, explore data-driven solutions, and eventually become proficient full-stack Python developers.🔹 What You Will Gain (Internship Benefits)✅ Hands-on experience in Python, Django, APIs, and web development ✅ Work on real-time projects with source code contribution ✅ Remote work flexibility with supportive mentorship ✅ Internship completion certificate + project-based performance certificate ✅ Eligible for performance-based stipend and full-time fresher role consideration ✅ Access to peer learning groups and curated learning content ✅ GitHub portfolio building for future employers  🔹 Eligibility Criteria📌 Freshers or early graduates with a passion for Python development 📌 Basic understanding of: - Python syntax & data structures - Django (fundamentals) - Databases (SQL) - REST APIs 📌 Familiarity with Git/GitHub is an added advantage 🔹 Roles & Responsibilities- Write clean, efficient Python code under mentor supervision - Develop and maintain web apps using Django and Django ORM - Work with databases and assist in schema design - Integrate and test RESTful APIs - Debug issues, write unit tests, and improve legacy code - Collaborate using Git and participate in code reviews - Contribute to deployment tasks and follow best practices - Communicate with mentors and report weekly progress - Learn continuously and document your code and processes



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:28:07
Junior Java Developer,Design on a Dime,"Dehradun, Uttarakhand, India",https://in.linkedin.com/jobs/view/junior-java-developer-at-design-on-a-dime-4311168127?position=57&pageNum=0&refId=tUUOe7ocyTL7rCD6eZkyXA%3D%3D&trackingId=7eZuIDOGHns2yDXQ31vTkQ%3D%3D,"We are seeking a motivated and enthusiastic Junior Java Developer to join our growing development team. As a Junior Java Developer, you will play a key role in designing, developing, and maintaining applications and services that meet the needs of our clients. You will work alongside experienced developers to learn best practices, improve your coding skills, and contribute to building high-quality software.Key Responsibilities:Write clean, maintainable, and efficient Java code.Assist in the design and implementation of software features.Work with senior developers to troubleshoot, test, and debug applications.Collaborate with cross-functional teams to understand user requirements and translate them into technical solutions.Participate in code reviews and contribute to team knowledge-sharing.Continuously learn and stay up-to-date with Java technologies and best practices.Requirements:Bachelor’s degree in Computer Science, Software Engineering, or a related field (or equivalent experience).Basic knowledge of Java programming and object-oriented principles.Strong problem-solving skills and a passion for coding.Ability to work effectively both independently and as part of a team.Excellent communication skills and a willingness to learn.Nice to Have:Experience with web technologies (HTML, CSS, JavaScript) or front-end frameworks.Exposure to Agile methodologies such as Scrum or Kanban.What We Offer:Competitive salary and benefits package.Opportunities for professional growth and career advancement.Mentorship from experienced developers and engineers.A collaborative and inclusive work environment.Flexible working hours and remote work options.



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:28:12
DevOps Engineer Intern - Indore/Hyderabad - Job ID-109579,Techdome,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/devops-engineer-intern-indore-hyderabad-job-id-109579-at-techdome-4311745138?position=58&pageNum=0&refId=tUUOe7ocyTL7rCD6eZkyXA%3D%3D&trackingId=oChlCNr%2FQ7djtPixzfPIBA%3D%3D,"Job SummaryWe are looking for an energetic and ambitious DevOps Trainee within our team or organization. Who must have primary necessary skills and knowledge related to the field of DevOps, which combines software development (Dev) and IT operations (Ops) to improve collaboration, efficiency, and software delivery processes.ResponsibilitiesLearning and training in various aspects of DevOps. Collaborating with different teams to understand workflows and challenges. Assisting in infrastructure management and configuration. Participating in setting up and maintaining CI/CD pipelines. Monitoring and logging system health and performance. Learning and using version control systems like Git. Scripting and automating tasks using languages like Bash or Python. Understanding and integrating security practices into the development process. Creating and maintaining documentation. Problem-solving and troubleshooting issues. RequirementsBachelor's degree in computer science or related field (preferred) Experience- fresher to 2 year. Basic knowledge of software development and version control Passion for technology and continuous learning Strong collaboration skills Problem-solving abilities and attention to detail Understanding of Agile methodologiesFamiliarity with DevOps tools and technologiesAdaptability and flexibility Strong work ethic and time management skills At Techdome, We Don’t Just Offer a Job—we Offer a Growth-driven, Rewarding, And Engaging Workplace Where Your Contributions Are Valued. Here’s What Makes Us Stand OutAccelerated Career GrowthCertification reimbursement – We support your upskilling by covering certification costs.Innovation & Continuous LearningTech Sessions & Knowledge Sharing – Regular sessions to stay updated on industry trends.Techdome garage section – To encourage new IdeasRewards & RecognitionPerformance-based incentives – Competitive rewards for top performers.Employee Wellbeing & Work-Life BalanceGroup InsuranceWellness SupportFun & Engaging Work CultureFun Fridays – Activities & Games



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:28:20
"AI Engineer, Intern",Newfold Digital,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/ai-engineer-intern-at-newfold-digital-4300861727?position=1&pageNum=2&refId=n%2B%2FxSLOeGCrey7kP1R%2FBOQ%3D%3D&trackingId=FDGOxSf4JIV0DpQndkEgYg%3D%3D,"About UsNewfold Digital is a leading web technology company serving nearly seven million customers globally. Established in 2021 through the combination of leading web services providers Endurance Web Presence and Web.com Group, our portfolio of brands includes: BlueHost, Crazy Domains, HostGator, Network Solutions, Register.com, Web.com, and many others. We help customers of all sized build a digital presence that delivers results. With our extensive product offerings and personalized support, we take pride in collaborating with customers to serve their online presence needs.Why this roleKick-start your career by building real GenAI features used by SMBs on our web-presence platforms. You’ll learn from senior engineers, ship code, and see measurable impact—fast.What You Will DoBuild and ship APIs in Python (FastAPI) or .NET/C# with tests, type hints, and clean structure.Contribute to agentic features using Semantic Kernel or LangChain/LangGraph (tool calling + structured outputs).Implement simple RAG (1-liner): wire retrieval using Azure AI Search or a vector store (e.g., pgvector) under mentorship.Instrument & iterate: add traces/metrics (OTEL, Langfuse), watch latency/cost, write concise docs, and demo your work.Minimum QualificationsRecent graduate (0–1 year experience).Strong data structures & algorithms (arrays, strings, hash maps, graphs, complexity).Proficient in Python or C#, Git, and basic SQL.Side/college projects in AI (share links!): e.g., chatbot, RAG , classifier, or agent using tools/functions.Familiar with prompts, tool calling, structured outputs; eager to learn multi-provider LLM patterns.Clear written/spoken communication; comfortable with 8:30 AM–12:30 PM ET overlap.Nice to haveVector DB basics (pgvector/Qdrant/Chroma) and Azure fundamentals.Containers (Docker), Postgres basics, Langfuse/OpenTelemetry exposure.Any experience with LangChain/LangGraph or Semantic Kernel.What You’ll Learn HereAgent orchestration patterns in production (handoff / sequential / concurrent).RAG evaluation basics and index hygiene.CI/CD and code review habits for high-throughput services.How to design for reliability, cost, and latency in GenAI systems.Why will you love us?We’ve evolved: We provide three work environment scenarios. You can feel like a Newfolder in a work-from-home, hybrid, or work-from-the-office environment.Work-life balance: Our work is thrilling and meaningful, but we know balance is keyto living well.We celebrate one another’s differences: We’re proud of our culture of diversity and inclusion. We foster a culture of belonging. Our company and customers benefit when employees bring their authentic selves to work. We have programs that bring us together on important issues and provide learning and development opportunities for all employees. We have 20+ affinity groups where you can network and connect with Newfolders globally.We care about you: At Newfold, taking care of our employees is our top priority. We make sure that cutting edge benefits are in place for you. Some of the benefits you will have: We have partnered with some of the best insurance providers to provide you excellent Health Insurance options, Education/ Certification Sponsorships to give you a chance to further your knowledge, Flexi-leaves to take personal time off and much more. Building a community one domain at a time, one employee at a time. All our employees are eligible for a free domain and WordPress blog as we sponsor the domain registration costs.Where can we take you? We’re fans of helping our employees learn different aspects of the business, be challenged with new tasks, be mentored, and grow their careers. Unfold new possibilities with #teamnewfold!This Job Description includes the essential job functions required to perform the job described above, as well as additional duties and responsibilities. This Job Description is not an exhaustive list of all functions that the employee performing this job may be required to perform. The Company reserves the right to revise the Job Description at any time, and to require the employee to perform functions in addition to those listed above.



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:28:30
Jr. React Developer (NV46FCT RM 3320),Source-Right,"Pollachi, Tamil Nadu, India",https://in.linkedin.com/jobs/view/jr-react-developer-nv46fct-rm-3320-at-source-right-4310143892?position=2&pageNum=2&refId=n%2B%2FxSLOeGCrey7kP1R%2FBOQ%3D%3D&trackingId=WIad4Lnbfm4IrfWgM3iBtw%3D%3D,"Position: Jr. React Developer (NV46FCT RM 3320)Job DescriptionStrong experience in React.js developmentExpert-level knowledge of JavaScript (ES6+) and TypeScriptProficiency in HTML5 and CSS3Experience with React hooks and state management (e.g. Redux, MobX)Familiarity with React Router and single-page application architecture Proficiency in testing frameworks (Jest, React Testing Library)Experience with RESTful APIs and GraphQLKnowledge of build tools and version control systems (Webpack, Git)Understanding of performance optimization in React applicationsCuriosity and enthusiasm for learning new technologies in the React ecosystem



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:28:36
MTS 2 (C++),Adobe,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/mts-2-c%2B%2B-at-adobe-4289056280?position=3&pageNum=2&refId=n%2B%2FxSLOeGCrey7kP1R%2FBOQ%3D%3D&trackingId=%2F3z3suW35MWBdDUxjQCwgg%3D%3D,"Our CompanyChanging the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!Be part of the Acrobat team driving the next era of document productivity and intelligent comprehension.Reimagine Acrobat with a modern, user-centric experience focused on customer delight.Build next-generation document management solutions by integrating cloud-based services and frameworks into Acrobat and Reader.Develop innovative tools and techniques for seamless interaction with documentsDesign and implement advanced document processing systems for intelligent content extraction, indexing, and search.Create innovative document algorithms to power operations on documents. Think beyond to solve challenges for hundreds of millions of usersDeliver intuitive, powerful solutions for document review, commenting, and approval workflows.Develop scalable security features to protect and empower nearly a billion Acrobat users worldwide.Adobe is proud to be an Equal Employment Opportunity employer. We do not discriminate based on gender, race or color, ethnicity or national origin, age, disability, religion, sexual orientation, gender identity or expression, veteran status, or any other applicable characteristics protected by law. Learn more.Adobe aims to make Adobe.com accessible to any and all users. If you have a disability or special need that requires accommodation to navigate our website or complete the application process, email accommodations@adobe.com or call (408) 536-3015.
        


        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:28:43
Web Development Internship in Jaipur,Trumpet Media,"Jaipur, Rajasthan, India",https://in.linkedin.com/jobs/view/web-development-internship-in-jaipur-at-trumpet-media-4310501040?position=4&pageNum=2&refId=n%2B%2FxSLOeGCrey7kP1R%2FBOQ%3D%3D&trackingId=j2NSa57HQeN0tTQXhhuGlA%3D%3D,"Weare seeking a motivated and talented Developer Intern to join our dynamic team. This internship provides an excellent opportunity for students or recent graduates to gain hands-on experience in a fast-paced, real-world environment. The ideal candidate will be well-versed in Shopify, WordPress, React & Node.js, and will work closely with our development team to build and maintain web applications.Key Responsibilities Collaborate with the development team to design, develop, and deploy web applications. Write clean, efficient, and maintainable code using React, Node.js, and MongoDB. Assist in the design and implementation of database schemas. Participate in code reviews and provide constructive feedback to peers. Troubleshoot and debug applications to optimize performance. Assist in the integration of third-party APIs and services. Contribute to the documentation of development processes, code, and design decisions. Stayup-to-date with emerging technologies and industry trends.Requirements Education: Currently pursuing or recently completed a Bachelor's degree in Computer Science, Information Technology, or a related field. Technical Skills: Proficient in JavaScript and its frameworks, especially React and Node.js. Experience with Shopify & WordPress. Understanding f front-end technologies such as HTML, CSS, and JavaScript. Familiarity with RESTful APIs and asynchronous request handling. Additional Skills: Strong problem-solving skills and attention to detail. Excellent communication and teamwork skills. Ability to learn new technologies and adapt quickly. Familiarity with version control systems (e.g., Git)About Company: We are a marketing agency offering performance marketing, SMO, website development, and UX/UI design across India. We have worked with leading startups across India. Some of our clients include OLA, Uber, Swiggy, and Dunzo.
        


        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:28:53
front-end developer intern,Geniuses Factory,"Koderma, Jharkhand, India",https://in.linkedin.com/jobs/view/front-end-developer-intern-at-geniuses-factory-4308759650?position=5&pageNum=2&refId=n%2B%2FxSLOeGCrey7kP1R%2FBOQ%3D%3D&trackingId=f07fYVH7Um4WtuXrLq6E8g%3D%3D,"DescriptionWe are looking for a Front-End Developer Intern to join Geniuses Factory, a leading company in the Education Management industry. As a Front-End Developer Intern, you will play a crucial role in developing and maintaining the front-end of our software applications. This internship offers a great opportunity to gain hands-on experience in software development and work on exciting projects in a remote setting.As a Front-End Developer Intern at Geniuses Factory, you will be involved in creating user-friendly interfaces, optimizing web applications for maximum speed and scalability, and collaborating with cross-functional teams to deliver high-quality products. This role is essential in ensuring a seamless user experience and driving innovation in our software solutions.ResponsibilitiesDeveloping user-facing features using HTML, CSS, and JavaScriptOptimizing applications for maximum speed and scalabilityCollaborating with back-end developers and web designers to improve usabilityCreating quality mockups and prototypesEnsuring the technical feasibility of UI/UX designsImplementing responsive design principlesFixing bugs and troubleshooting issuesStaying up-to-date on emerging technologiesRequirementsProficiency in HTML, CSS, and JavaScriptBasic understanding of server-side CSS pre-processing platformsKnowledge of web development tools and frameworksStrong problem-solving skillsAbility to work in a team environmentAttention to detailGood communication skillsPassion for learning and growing in the field of front-end development



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:29:02
Software Engineer Intern,Kran Consulting Pvt. Ltd,"Trivandrum, Kerala, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-kran-consulting-pvt-ltd-4312302559?position=6&pageNum=2&refId=n%2B%2FxSLOeGCrey7kP1R%2FBOQ%3D%3D&trackingId=NMdawcU9hdVwu8t5aKbxVg%3D%3D,"DescriptionWe are looking for a motivated and enthusiastic Software Engineer Intern to join our development team. The intern will work closely with experienced developers to design, build, and maintain robust server-side applications using Java and other technologies, while gaining hands-on experience in software development and best industry practices.Experience0-1 YearsQualification:B.E./ B. Tech in any specialization or MCA..Location:TrivandrumSkills/RequirementsBachelor's degree or equivalent in Computer Science or related field Strong written and verbal communication skills to convey technical concepts clearly and effectively. Excellent problem-solving skills to identify and resolve issues efficiently. Knowledge or experience in React is a plus.Responsibilities Work closely with the development team to design, build, and maintain reliable server-side applications using Java technologies. Write clean, efficient, and well-structured code to implement business logic. Ensure application performance, stability, and scalability. Manage databases using SQL and ORM tools. Participate in code reviews and follow key Software Development Life Cycle (SDLC) practices. Assist in debugging and resolving application issues. Stay updated on the latest back-end technologies and industry best practices. Proactively share relevant insights with the Project Manager to support effective project execution.In addition to the outlined roles and responsibilities, you may be assigned to any other duties by the Management from time to time based on evolving project or business needs.
        


        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:29:10
Front End Development Intern,Essor Talents Consultancy,India,https://in.linkedin.com/jobs/view/front-end-development-intern-at-essor-talents-consultancy-4309188604?position=7&pageNum=2&refId=n%2B%2FxSLOeGCrey7kP1R%2FBOQ%3D%3D&trackingId=lhKnG%2FHhpfYjMo48XMR%2BYg%3D%3D,"Job Title: Front End Development InternJob ID: RF515Work Mode: RemoteExperience Required: FresherStipend: ₹7,500 per monthWorking Days: 5 DaysAbout the OpportunityThis internship is designed for students or recent graduates passionate about web development and design. As a Frontend Developer Intern, you will gain hands-on experience working on real-world projects, collaborating with cross-functional teams, and building responsive, interactive, and user-friendly web interfaces. This role offers the chance to strengthen your skills in HTML, CSS, JavaScript, and modern frameworks like React, Angular, or Vue.js, with the potential for a full-time opportunity based on performance.Key ResponsibilitiesDevelop and maintain user-facing features using React.js, Vue.js, or Angular.Collaborate with UI/UX designers to translate design mockups into functional web pages.Ensure technical feasibility of designs and optimize applications for performance and scalability.Integrate frontend components with backend APIs.Write clean, maintainable, and reusable code.Test, debug, and troubleshoot to improve user experience.Participate in team meetings, report progress, and address blockers.Use Git/GitHub for version control and collaborative development.RequirementsPursuing or recently completed a Bachelor’s degree in Computer Science, Information Technology, or related field.Strong understanding of HTML5, CSS3, and JavaScript.Familiarity with at least one framework: React, Angular, or Vue.js.Basic understanding of RESTful APIs and asynchronous programming (AJAX, Fetch).Knowledge of responsive design and cross-browser compatibility.Strong problem-solving, communication, and teamwork skills.Experience with tools like Git, Figma, or Visual Studio Code is an added advantage.Perks & BenefitsInternship Certificate upon completionLetter of RecommendationFlexible working hoursHybrid working optionsCounselling and mentorship supportOpportunity for full-time employment based on performanceInternship DetailsDuration: 2 MonthsType: Work From Home (Full-Time)



        
            Show more
          

          



        
            Show less",Junior Software Engineer,Entry Level,7,2025-10-09 12:29:16
