title,company,location,link,description,searched_for,experience_level_filter,days_back,scraped_at
Artificial Intelligence (AI) Internship in Pune,NoBrokerage.com,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/artificial-intelligence-ai-internship-in-pune-at-nobrokerage-com-4310617909?position=2&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=xJEUc%2BkgifHhjdoEQu5Zjw%3D%3D,"Key ResponsibilitiesBuild and optimize NLP pipelines for understanding user queries and extracting intent (location, price, BHK, amenities).Work with LLMs (OpenAI, LLaMA, Mistral, etc.) and frameworks like LangChain / LlamaIndex.Design and implement semantic + keyword search pipelines using ElasticSearch / Vector DB (Pinecone, Weaviate, Milvus).Develop and deploy APIs (FastAPI / Node.js) to connect chatbot intelligence with property database.Integrate chatbot responses with the frontend (web/mobile) including structured cards + conversational replies.Continuously evaluate and improve accuracy, relevance, and latency of the system.Collaborate with product, backend, and frontend teams for end-to end delivery. 8.Ensure scalability, monitoring, and cost-optimization of AI services in production.About Company: NoBrokerage.com is one of the fastest-growing real estate property portals. NoBrokerage.com provides an online platform where buyers, sellers, landlords, tenants & channel partners can exchange real-estate-related information effectively and in an inexpensive fashion.
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:17:50
Data Science Intern,Corporate Website Solutions,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-science-intern-at-corporate-website-solutions-4311255274?position=3&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=XzoA0VUFG1fEH9o8G3Y6WA%3D%3D,"Job DescriptionAs a Data Science Intern, you will collaborate with our data science and analytics teams to work on meaningful projects involving data analysis, predictive modeling, and statistical modeling. You will have the opportunity to apply your academic knowledge in a practical, fast-paced environment, contribute to key data-driven projects, and gain valuable experience with industry-leading tools and technologies.ResponsibilitiesAssist in collecting, cleaning, and preprocessing data from various sources.Perform exploratory data analysis to identify trends, patterns, and anomalies.Develop and implement machine learning models and algorithms.Create data visualizations and reports to communicate findings to stakeholders.Collaborate with team members on data-driven projects and research.Participate in meetings and contribute to discussions on project progress and strategy.Work with large datasets to clean, preprocess, and analyze data.Build and deploy statistical and machine learning models to generate actionable insights.Conduct exploratory data analysis (EDA) to uncover trends, patterns, and correlations.Assist in the creation of data visualizations and dashboards for reporting insights.Support the development and improvement of data pipelines and algorithms.Collaborate with cross-functional teams to understand data needs and translate them into actionable analytics solutions.Contribute to the documentation and presentation of results, findings, and recommendations.Participate in team meetings, brainstorming sessions, and project discussions.Duration: 2 Months (with the possibility of extending up to 6 months)MODE: Work From Home (Online)RequirementsAny Graduate / PassOuts / Freasher can apply.Currently pursuing a Bachelor's or Master’s degree in Data Science, Computer Science, Mathematics, Statistics, or a related field.Proficiency in programming languages such as Python, R, or SQL.Strong foundation in statistics, probability, and data analysis techniques.BenefitsInternship CertificateLetter of recommendationStipend Performance BasedPart time work from home (2-3 Hrs per day)5 days a week, Fully Flexible Shift



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:18:00
AI/ML Intern,CODEXINTERN,India,https://in.linkedin.com/jobs/view/ai-ml-intern-at-codexintern-4310317759?position=4&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=3ObOpwq5LlR7ZhMAUAIIlQ%3D%3D,"Job Title: AI/ML InternCompany: COEXINTERNLocation: Remote/VirtualStipend: UnpaidDuration: 1 MonthBenefits & Perks:Certificate of completion and potential for future employment opportunities.Goodies if eligible upon successfully completing the internship.Company DescriptionCODEXINTERN specializes in providing top-tier IT services and consulting, focusing on empowering the next generation of developers through hands-on internships in various domains, including Python programming. The company offers practical experience to aspiring professionals in software development, including data science, automation, and backend services.Role DescriptionAre you a college student passionate about Python programming? Looking to gain real-world experience and enhance your skills? CODEXINTERN is excited to offer a Python Internship designed specifically for beginners like you!Requirements:Currently enrolled in a college or university.Basic understanding of Python and its libraries.Eagerness to learn and grow in a professional environment.No prior work experience required—just your enthusiasm and willingness to learn!Why Join Us?Mentorship from industry professionals.Flexible work schedule to accommodate your studies.Opportunity to work on meaningful projects.Certificate of completion and potential for future employment opportunities.Goodies if eligible upon successfully completing the internship.Employment: InternshipIndustry: Software Development



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:18:09
Data Science Intern,Zetheta Algorithms Private Limited,India,https://in.linkedin.com/jobs/view/data-science-intern-at-zetheta-algorithms-private-limited-4311237673?position=5&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=Ownz8mztIbzbp9WlEbyzsw%3D%3D,"About the CompanyZeTheta Algorithms Private Limited is a FinTech start-up which has been recently set up and is developing innovative AI tools.https://www.instagram.com/zetheta.officialAbout the RoleAs a Data Scientist intern, you will work on cutting-edge projects involving financial data analysis, investment research, and risk modelling. You will have the opportunity to engage in multiple mini-projects or take up a focused innovation-based research project. The project experience is designed to provide practical exposure to data science in the context of asset management, trading, and financial technology. We provide problem statements, methodology and after you submit your solution to develop the solutions/ model, we also showcase to you sample solution. You can use our sample solution to modify your project submission and expand further based on suggestions given in our sample solution. You can opt for your own research based data science solution to develop/ model.ResponsibilitiesConduct data cleaning, wrangling, and pre-processing for financial datasets.Assist investment teams in equity research, fixed income research, portfolio management, and economic analysis.Apply statistical techniques to financial problems such as credit risk modelling, probability of default, and value-at-risk estimation.Work with big data sources including financial reports, macroeconomic datasets, and alternative investment data.Use either one – Python, Excel or R to analyse, visualize, and model financial data.Participate in research projects related to quantitative trading, financial derivatives, and portfolio optimization.Who Should Apply?Any student even without coding skills can upskill (self learning) to develop Data Science Solutions. Some basic knowledge of Excel or Python or R script can help complete the projects quicker. We permit the use of all LLMs/ NLPs to help students to develop the solutions.Strong problem-solving and analytical skills.Able to self-learn and work independently in a remote, flexible environment.Internship DetailsDuration: Option of 1 month, 2 month, 3 month, 4 month or 6 monthsTiming: Self-paced.Type: Unpaid



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:18:16
PYTHON DEVELOPER INTERN,Elevate Labs,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/python-developer-intern-at-elevate-labs-4307983461?position=6&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=66rmZ3T6Xesaq5fuYF8b2g%3D%3D,"Python Developer Internship Opportunity (Remote, 45Days – Unpaid)✅ No THOUSANDS OF registration fees, no THOUSANDS OF joining fees, no course purchases — this is a 100% skill-focused internship designed to give you hands-on experience in Python Development using real-world applications and industry-relevant tools.📍 Location: Remote⏳ Duration: 45 DAYS💸 Compensation: Unpaid🎓 Eligibility: Open to all 1st, 2nd, 3rd, and 4th Year Students, as well as Recent Graduates🔍 About the Internship:Elevate Labs offers a practical and project-based Python Development internship that enables participants to develop core programming skills through real tasks and mentorship. You’ll work on logic building, script writing, automation, and backend logic using Python in applied environments.🎯 No fluff — just clean coding, problem-solving, real use-cases, and tools that help you build a solid developer profile.✨ What You’ll Gain:✔️ MSME Registered Internship Certificate✔️ Letter of Recommendation (LOR) for top performers✔️ Top Performer Badge to enhance your resume and LinkedIn profile✔️ Opportunity for a Full-Time Role — Top 10 performers will be considered🌟 Who Should Apply?Students from any year (1st–4th)Recent GraduatesAnyone interested in Python Development, Automation, or Backend Engineering🧠 Skills You’ll Practice:Core Python (Syntax, Data Structures, OOP)File Handling, Error HandlingBasic Scripting and AutomationWorking with APIs and JSONIntro to Web Development using Flask or Django (Basics)Database Connectivity (SQLite / MySQL)Version Control with Git and GitHub🔧 Tools & Technologies:Python Flask / Django (Intro level)SQLite / MySQLPostman for API testingJupyter Notebook / VS CodeGit, GitHub🚀 Ready to write efficient code, automate tasks, and develop real-world Python applications?This internship is your chance to strengthen your programming foundation and gain practical experience as a Python Developer.n skills



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:18:26
"AI Engineer, Intern",Newfold Digital,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/ai-engineer-intern-at-newfold-digital-4300861727?position=7&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=TGz4y34DsM9Hifm%2FBHHxbQ%3D%3D,"About UsNewfold Digital is a leading web technology company serving nearly seven million customers globally. Established in 2021 through the combination of leading web services providers Endurance Web Presence and Web.com Group, our portfolio of brands includes: BlueHost, Crazy Domains, HostGator, Network Solutions, Register.com, Web.com, and many others. We help customers of all sized build a digital presence that delivers results. With our extensive product offerings and personalized support, we take pride in collaborating with customers to serve their online presence needs.Why this roleKick-start your career by building real GenAI features used by SMBs on our web-presence platforms. You’ll learn from senior engineers, ship code, and see measurable impact—fast.What You Will DoBuild and ship APIs in Python (FastAPI) or .NET/C# with tests, type hints, and clean structure.Contribute to agentic features using Semantic Kernel or LangChain/LangGraph (tool calling + structured outputs).Implement simple RAG (1-liner): wire retrieval using Azure AI Search or a vector store (e.g., pgvector) under mentorship.Instrument & iterate: add traces/metrics (OTEL, Langfuse), watch latency/cost, write concise docs, and demo your work.Minimum QualificationsRecent graduate (0–1 year experience).Strong data structures & algorithms (arrays, strings, hash maps, graphs, complexity).Proficient in Python or C#, Git, and basic SQL.Side/college projects in AI (share links!): e.g., chatbot, RAG , classifier, or agent using tools/functions.Familiar with prompts, tool calling, structured outputs; eager to learn multi-provider LLM patterns.Clear written/spoken communication; comfortable with 8:30 AM–12:30 PM ET overlap.Nice to haveVector DB basics (pgvector/Qdrant/Chroma) and Azure fundamentals.Containers (Docker), Postgres basics, Langfuse/OpenTelemetry exposure.Any experience with LangChain/LangGraph or Semantic Kernel.What You’ll Learn HereAgent orchestration patterns in production (handoff / sequential / concurrent).RAG evaluation basics and index hygiene.CI/CD and code review habits for high-throughput services.How to design for reliability, cost, and latency in GenAI systems.Why will you love us?We’ve evolved: We provide three work environment scenarios. You can feel like a Newfolder in a work-from-home, hybrid, or work-from-the-office environment.Work-life balance: Our work is thrilling and meaningful, but we know balance is keyto living well.We celebrate one another’s differences: We’re proud of our culture of diversity and inclusion. We foster a culture of belonging. Our company and customers benefit when employees bring their authentic selves to work. We have programs that bring us together on important issues and provide learning and development opportunities for all employees. We have 20+ affinity groups where you can network and connect with Newfolders globally.We care about you: At Newfold, taking care of our employees is our top priority. We make sure that cutting edge benefits are in place for you. Some of the benefits you will have: We have partnered with some of the best insurance providers to provide you excellent Health Insurance options, Education/ Certification Sponsorships to give you a chance to further your knowledge, Flexi-leaves to take personal time off and much more. Building a community one domain at a time, one employee at a time. All our employees are eligible for a free domain and WordPress blog as we sponsor the domain registration costs.Where can we take you? We’re fans of helping our employees learn different aspects of the business, be challenged with new tasks, be mentored, and grow their careers. Unfold new possibilities with #teamnewfold!This Job Description includes the essential job functions required to perform the job described above, as well as additional duties and responsibilities. This Job Description is not an exhaustive list of all functions that the employee performing this job may be required to perform. The Company reserves the right to revise the Job Description at any time, and to require the employee to perform functions in addition to those listed above.



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:18:35
Data Science / AI-ML / Gen AI Mentor Intern,HCL GUVI,India,https://in.linkedin.com/jobs/view/data-science-ai-ml-gen-ai-mentor-intern-at-hcl-guvi-4310308669?position=8&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=zr8meFm%2FlSiQlCo9Kn5CHg%3D%3D,"About the Role:Are you a PhD or M.Tech student from a top-tier university (IITs, IISc, IISERs, NITs, etc.) aspiring to be a future professor, researcher, or thought leader in Data Science and AI?HCL–GUVI offers a Mentorship Internship where you will:Mentor learners in AI/ML, Deep Learning, and Generative AI.Gain first-hand experience in online teaching & mentoring through a leading LMS platform.Collaborate with industry practitioners and edtech teams on real-world and state-of-the-art research projects.Work on AI in Education problems, such as building intelligent educational applications, personalized learning systems, and Gen AI-based teaching assistants.This is not just an internship — it’s an academic-industry bridge program that equips you with mentorship skills, edtech exposure, and professional networks while pursuing your advanced degree.Key Responsibilities:Deliver interactive online mentoring sessions (weekday evenings or weekends).Teach and guide learners on Data Science, Machine Learning, Deep Learning, and Generative AI with a hands-on, applied focus.Mentor students on coding labs, mini-projects, and real-world case studies.Provide doubt resolution, assignment reviews, and project guidance.Collaborate on educational research problems, including designing AI-powered teaching/assessment tools.Gain exposure to LMS platforms, online workspace tools, and student progress tracking systems.Work closely with GUVI’s curriculum & industry teams to align teaching with state-of-the-art practices and applications.Who Can Apply:Currently pursuing M.Tech/MS/PhD in Computer Science, Data Science, AI/ML, or related fields.Students from top-tier institutes (IITs, IISc, IISERs, NITs, etc.) strongly preferred.Strong academic/research background in AI/ML and Deep Learning.Programming skills in Python with experience in Pandas, NumPy, scikit-learn, TensorFlow/PyTorch.Familiarity with LLMs, Hugging Face, LangChain, RAG, and Gen AI pipelines is a big plus.Excellent communication skills in English and Tamil (both required).Passionate about teaching, mentoring, and bridging research with practice.Why Join? - The Intern Advantage:Exposure to Online Teaching & LMS: Hands-on experience with online learning platforms and digital classroom tools — a must-have skill for future professors and trainers.Work on SOTA Projects: Collaborate on cutting-edge AI/ML and Gen AI projects, including AI in Education applications.Industry-Academia Collaboration: Engage with industry mentors, edtech experts, and real-world learners.Research Opportunities: Contribute to research-driven educational applications and publishable outcomes.Career Edge: Build teaching, mentoring, and communication skills that strengthen your academic and professional profile.Competitive Stipend: Per-session stipend + incentives for outstanding mentorship.Flexibility: Part-time, 6–10 hours per week (choose weekday evenings or weekends).Schedule & Commitment:Part-time internship (6–10 hrs/week).Duration: 3–6 months, extendable.How to Apply:Apply via this job post—or—Send your CV and a short note (mentioning your university, program, and preferred mentoring slot — weekday evenings or weekends) to: amitkumar@guvi.in—or— DM Amit Kumar on the platform where you found this posting.



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:18:45
Data Science Intern,WEBBOOST SOLUTION IT SERVICES,India,https://in.linkedin.com/jobs/view/data-science-intern-at-webboost-solution-it-services-4311592764?position=9&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=ta5epR3kgaUDdcPbkuY5aQ%3D%3D,"Data Science Intern (Paid)Company: WebBoost Solutions by UMLocation: RemoteDuration: 3 monthsOpportunity: Full-time based on performance, with a Certificate of InternshipAbout WebBoost Solutions by UMWebBoost Solutions by UM provides aspiring professionals with hands-on experience in data science, offering real-world projects to develop and refine their analytical and machine learning skills for a successful career.Responsibilities✅ Collect, preprocess, and analyze large datasets.✅ Develop predictive models and machine learning algorithms.✅ Perform exploratory data analysis (EDA) to extract meaningful insights.✅ Create data visualizations and dashboards for effective communication of findings.✅ Collaborate with cross-functional teams to deliver data-driven solutions.Requirements🎓 Enrolled in or graduate of a program in Data Science, Computer Science, Statistics, or a related field.🐍 Proficiency in Python for data analysis and modeling.🧠 Knowledge of machine learning libraries such as scikit-learn, TensorFlow, or PyTorch (preferred).📊 Familiarity with data visualization tools (Tableau, Power BI, or Matplotlib).🧐 Strong analytical and problem-solving skills.🗣 Excellent communication and teamwork abilities.Stipend & Benefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based).✔ Hands-on experience in data science projects.✔ Certificate of Internship & Letter of Recommendation.✔ Opportunity to build a strong portfolio of data science models and applications.✔ Potential for full-time employment based on performance.How to Apply📩 Submit your resume and a cover letter with the subject line ""Data Science Intern Application.""📅 Deadline: 08th October 2025Equal OpportunityWebBoost Solutions by UM is committed to fostering an inclusive and diverse environment and encourages applications from all backgrounds.Let me know if you need any modifications! 🚀



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:18:53
Artificial Intelligence Researcher,Valiance Solutions,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/artificial-intelligence-researcher-at-valiance-solutions-4309388096?position=10&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=noFh92lACXPmREN8c021JQ%3D%3D,"We are looking for bright minds to join us as AI Research Interns in Noida for a 6-month stint.Key ResponsibilitiesBenchmark open-source LLMs for information extraction, document reasoning, and OCR on different NVIDIA GPUs and Google TPUsTune infrastructure and vLLM configurations to maximize tokens-per-second per dollar spentContinuously improve system performance through prompt refinement and rival prompt strategiesTechnical SkillsProficiency in Python and experience with deep learning frameworks (PyTorch/TensorFlow)Familiarity with LLM serving frameworks (vLLM, HuggingFace, TensorRT-LLM, Triton)Understanding of GPU/TPU architectures and performance tuningExposure to OCR tools (Tesseract, PaddleOCR, DocTR)Knowledge of prompt engineering and evaluation techniquesPreferred ProfileB.Tech Computer Science from a Tier-1 college (2025 & 2026 batch)Prior experience or internships in any of the above work streamsOwnership mindset, problem-solving attitude, ability to learn and experiment quicklyAttention to detail, proactive approach, and hunger for success



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:19:06
Artificial Intelligence Engineer (Inetrn),Corporate Website Solutions,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/artificial-intelligence-engineer-inetrn-at-corporate-website-solutions-4311249933?position=11&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=Pf9mQbIb17kuxZ4VaBc9Cw%3D%3D,"About The JobWe are looking for a passionate and driven AI Intern to join our dynamic team. As an intern, you will have the opportunity to work on real-world projects, develop AI models, and collaborate with experienced professionals in the field. This internship is designed to provide hands-on experience in AI and machine learning, offering you the chance to contribute to impactful projects while enhancing your skills.Job DescriptionAs an AI Intern, you will work alongside experienced data scientists and AI engineers to explore, develop, and optimize machine learning and AI algorithms. This is an exciting opportunity to gain hands-on experience with advanced AI systems, contribute to impactful projects, and grow in a fast-paced, collaborative environment.ResponsibilitiesAssist in the development and implementation of AI and machine learning models.Conduct research on AI algorithms, models, and techniques to improve system performance.Collaborate with the AI team to design experiments, gather insights, and evaluate models.Process and analyze large datasets to derive meaningful insights.Develop and test machine learning pipelines and automation processes.Contribute to the improvement of AI tools, frameworks, and libraries.Present findings and results to the team, contributing to the evolution of AI products.Participate in team meetings and brainstorming sessions to develop new AI features.RequirementsCurrently pursuing a Bachelor's or Master’s degree in Computer Science, Data Science, Engineering, or a related field. Strong understanding of machine learning algorithms and data structures. Any Graduate / Bachelor's degree in Computer Science, Engineering, Mathematics, or a related field; Master's degree preferred. Proven experience in developing and implementing machine learning models and algorithms. Strong programming skills in languages such as Python, R, or Java.BenefitsInternship CertificateLetter of RecommendationPerformance-Based StipendPart-time work from home (2-3 hours per day)5 days a week, fully flexible shift



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:19:16
Artificial Intelligence Intern,OpenSphere,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/artificial-intelligence-intern-at-opensphere-4309213019?position=12&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=mgmWg1hgFQYmGJtIq01%2F0w%3D%3D,"Artificial Intelligence Intern  (Hybrid | Bengaluru-Based)Location: Delhi (Hybrid – Flexible Remote + In-Office) Start Date: Immediate / Rolling admissions Type: Internship (2–3 months) | Outstanding performers may transition to full-time roles Stipend: Competitive, based on skills and contributionAbout OpenSphereOpenSphere is an AI-first LegalTech company transforming the U.S. visa journey. We’re building next-generation systems that understand human potential - not just keywords - to help founders, researchers, and professionals unlock global opportunities.Our mission: Make immigration faster, fairer, and more intelligent through cutting-edge machine learning, natural language models, and AI-driven evaluations.About the RoleAs an AI Intern, you’ll work alongside our product engineers, data scientists, and attorneys to help build the intelligence layer powering OpenSphere’s visa evaluation engine.This isn’t a “research-only” internship - you’ll contribute directly to features that go live.You’ll gain exposure to:How AI reads and interprets complex human achievements and legal criteria.How models turn professional journeys into structured insights for immigration pathways.The full lifecycle of AI product development - from experimentation to production integration.What You’ll Work On Data Curation & Annotation: Help prepare structured training datasets from real-world professional and legal materials.Prompt Engineering: Experiment with and refine prompts that interpret resumes, research work, and case evidence.Model Research: Support design and testing of retrieval-augmented (RAG) and evaluation-based architectures.Prototype Testing: Collaborate with the dev team to integrate and evaluate AI modules inside OpenSphere’s platform.Insight Documentation: Help document findings, edge cases, and performance reports for continuous iteration.Ideal CandidateWe’re looking for interns who think like builders and learn like researchers.You might be a fit if you:Are fascinated by how AI can interpret meaning, not just data.Enjoy solving open-ended problems with both logic and empathy.Love experimenting with new models, APIs, and tools - and documenting what you discover.Want to work in a high-autonomy startup where your ideas actually ship.Core Skills Must-HavesBasic proficiency in Python and familiarity with LLM APIs (OpenAI, Anthropic, Hugging Face)Understanding of prompt engineering and NLP fundamentalsCuriosity about retrieval systems, semantic search, or text analyticsSolid communication and problem-solving skillsBonus PointsExperience with LangChain, vector databases (like Pinecone or FAISS), or RAG pipelinesPrior hands-on projects in AI/ML, data science, or applied NLPExposure to Next.js, Node.js, or MongoDBWork ModeHybrid: Balance remote focus time with collaborative in-office sessionsFlexible Schedule: Focus on meaningful output, not clocked hours.Collaborative Systems: Work alongside engineers, attorneys, and designers in real cross-functional teams.What You’ll GainHands-On Learning: Experience the end-to-end process of building real AI systems - not just models in isolation.Mentorship: Guidance from senior engineers and AI specialists shaping applied intelligence in immigration.Portfolio Impact: Projects you can publicly showcase as part of OpenSphere’s live ecosystem.Growth Pathway: High-performing interns are fast-tracked to full-time or leadership roles.



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:19:24
AI Infra Intern,Bharat.Law,Greater Delhi Area,https://in.linkedin.com/jobs/view/ai-infra-intern-at-bharat-law-4308580494?position=13&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=05VIK1MNhrOJNaTJqK7ObA%3D%3D,"Company DescriptionBharat.Law (Bharat Technologies, Inc.) is democratising Indian legal expertise by deploying NLP and AI technologies throughout the legal lifecycle.Role DescriptionThis is a contract on-site role for an AI Infra Intern located in Noida/Delhi. The AI Infra Intern will be responsible for assisting in the development and maintenance of AI infrastructure, managing and organizing data, performing research, and contributing to the deployment of AI solutions. Day-to-day tasks include coding, debugging, testing, and collaborating with team members to ensure the smooth operation of AI systems.QualificationsHigh agency, a resolve to solve problems for scale and the hustle to learn as we build is the biggest qualification.Enthusiastic about large scale data management, research, and deployment of AI solutions.Skills in coding, debugging, and testing, suitable for managing AI infrastructure - Python should be sufficient.Knowledge of transformers, retraining and operating self-hosted small models will be useful.Ability to work collaboratively with team members.Bachelor's degree or ongoing studies in Computer Science or Engineering.Strong problem-solving skills and attention to detail.



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:19:36
Full Stack AI/Gen-AI Developer (Internship),CloudRedux,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/full-stack-ai-gen-ai-developer-internship-at-cloudredux-4308739843?position=14&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=aBh%2F6AbwDQQWO53w3DBmWg%3D%3D,"Job Title - AI DeveloperOur Recruitment ProcedureApplication Submission → HR Screening Call → Interview → Assignment → Onboarding ProcessCloudRedux is more than just a company – we breathe life into our work and love what we do. We believe in creating solutions that drive change and truly matter. We are an AI Tech organization, breaking boundaries, and embracing the latest technologies.We develop comprehensive solves, tailored for modern brands, powering our partners to thrive and conquer goals.Our end-to-end solutions accelerate businesses digitally, providing future-ready, AI-integrated tech that establishes authority and sets industry standards.As CloudRedux is growing rapidly, we actively seek swift and effective individuals who are also team players to join our dynamic team.We’re looking for enthusiastic and talented Junior AI/LLM Engineers who are eager to explore the world of Artificial Intelligence and large language models (LLMs)—their applications and implementations.This role offers an excellent opportunity to grow your skills and contribute to innovative AI-driven solutions (products and services). You'll work alongside experienced engineers to develop and enhance AI frameworks and systems.Key ResponsibilitiesAssist in developing scalable LLM-driven Retrieval Augmented Generation (RAG) workflows and help deploy them in cloud-based environments.Contribute to the design and implementation of domain-specific agent workflows and frameworks supporting multi-turn, multi-modal, and multi-user conversations powered by LLMs.Assist in developing systems that improve how AI understands and responds in conversations, especially in areas like clarifying and resolving misunderstandings.Help evaluate RAG and conversational AI pipelines, analyzing their accuracy and performance under the guidance of senior team members.Participate in identifying system limitations and recommend improvements in collaboration with experienced engineers.Engage in code development, design reviews, and testing processes, with opportunities for mentorship and learning.Qualifications1-2 years of experience in programming, preferably in Python (fresh graduates with strong skills are also encouraged to apply).Experience with popular JavaScript libraries (e.g., React, Node.js) is a plus.Basic understanding of Large Language Models (LLMs) and their applications.Familiarity with microservices architecture and cloud-based tools like Docker and Kubernetes is a plus.Some exposure to conversational AI technologies, including Natural Language Processing (NLP) and dialogue systems.Knowledge of version control systems like Git is beneficial.Familiarity with IDE tools like Visual Studio Code, PyCharm, or Jupyter Notebooks.Preferred SkillsStrong desire to learn and grow in the fields of AI and machine learning.Basic understanding of ML/DL techniques and algorithms.Problem-solving mindset with a collaborative attitude.Previous internships or projects related to AI, NLP, or related fields are a plus.Experience with REST APIs and web development frameworks is advantageous.PerksCertiﬁcate and Letter of Recommendation.Paid InternshipNot soo Formal Dress Code Achieve Full-Time employee status at CloudReduxTM! (Based solely on your performance)As you must’ve noticed, we’re picky people, especially more when it comes to our team. So, you will start as an Intern, but you always have the opportunity to become a FULL-time member.
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:19:44
Junior AI & Back-End Engineer,JobAlchemy,India,https://in.linkedin.com/jobs/view/junior-ai-back-end-engineer-at-jobalchemy-4311575737?position=15&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=r45%2BVPr3UInBWgpK5L86Dg%3D%3D,"About JobAlchemyJobAlchemy is an AI co-pilot that simplifies how people apply for jobs. From creating tailored CVs to analyzing job descriptions and applying directly through our Chrome extension. We’re a small, fast-moving team building tools that save people hours while improving their chances of landing interviews.The RoleWe’re looking for a Junior AI & Back-End Engineer who’s excited about working with modern AI APIs and building scalable back-end systems. You don’t need to be a machine learning researcher — but you should know how to use models to build real product features.You’ll work directly with the founding team on core JobAlchemy features, like the Chrome extension that scans LinkedIn job posts and matches them to user profiles, or our CV tailoring system powered by AI.What You’ll DoBuild and maintain back-end APIs and microservices (Node.js or Python).Design and refine AI prompts for tasks such as job-description analysis, skill-matching, and tailored CV generation.Develop logic that connects user data from onboarding with AI-generated results in real time.Work with JSON-based data structures to analyse and transform profile information and job descriptions.Develop and test new features for the Chrome extension integration.Deploy and monitor services on AWS (Lambda, EC2, S3, DynamoDB, CloudWatch).Collaborate with the CTO and product team to design lightweight, scalable systems that plug directly into our existing stack.Write clear documentation for your code and decisions.RequirementsBachelor’s degree in Computer Science, Engineering, or equivalent experience.0–1 year of experience in software development (internships included).Strong knowledge of JavaScript (Node.js) or Python for back-end development.Experience integrating AI APIs (e.g., OpenAI, Anthropic, Gemini, etc.).Good understanding of prompt engineering: designing prompts, handling system messages, enforcing structure in responses.Familiarity with AWS and cloud deployment basics.Solid understanding of REST APIs, JSON handling, and version control (Git).Curiosity and problem-solving mindset, you’re comfortable figuring things out.Nice to HaveExperience with Chrome extension development.Familiarity with front-end integration (React or similar).Knowledge of data validation, caching, or serverless design patterns.Interest in startup environments and shipping fast.What We OfferOpportunity to be one of the early engineers in a growing startup.Direct collaboration with the founding team (CEO & CTO).Real ownership of features that users interact with daily.Competitive pay and potential equity for standout contributors.A culture of experimentation, learning, and quick iteration.



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:19:53
